air_quality,smoke,alcohol,flamable_gas,MQ136_raw,MQ7_raw,t,h,timestamp,dt_s,elapsed_s,is_warmup,air_quality_ppm,smoke_ppm,alcohol_ppm,flamable_gas_ppm,MQ136_ppm,MQ7_ppm
10.0,267.0,25.0,100.0,233.0,123.0,30.3,62.8,2023-03-20 18:13:46,6.0,4680.0,False,2.7994296548165574,6.577169948814766,1.4206079521562367e-05,16.312046201318093,32.7759884409154,0.6884704870807246
10.0,265.0,25.0,100.0,226.0,121.0,30.3,62.7,2023-03-20 18:13:53,7.0,4687.0,False,2.801111580167185,6.443075761377984,1.421353482423766e-05,16.321565764699535,30.80762887017524,0.6695029896900858
10.0,267.0,25.0,100.0,233.0,120.0,30.3,62.8,2023-03-20 18:13:59,6.0,4693.0,False,2.7994296548165574,6.577169948814766,1.4206079521562367e-05,16.312046201318093,32.7759884409154,0.6598004761447722
10.0,255.0,25.0,100.0,238.0,120.0,30.3,62.9,2023-03-20 18:14:06,7.0,4700.0,False,2.7977483866457247,5.785656062306393,1.41986265656588e-05,16.302530193746897,34.21746142614479,0.6595902709448888
10.0,272.0,25.0,100.0,228.0,120.0,30.3,62.9,2023-03-20 18:14:12,6.0,4706.0,False,2.7977483866457247,6.926201569895159,1.41986265656588e-05,16.302530193746897,31.341453680989822,0.6595902709448888
10.0,262.0,25.0,100.0,238.0,122.0,30.3,62.9,2023-03-20 18:14:19,7.0,4713.0,False,2.7977483866457247,6.2363373246866365,1.41986265656588e-05,16.302530193746897,34.21746142614479,0.6786300787253787
10.0,255.0,25.0,100.0,243.0,121.0,30.3,62.9,2023-03-20 18:14:25,6.0,4719.0,False,2.7977483866457247,5.785656062306393,1.41986265656588e-05,16.302530193746897,35.706281201969226,0.6690765097569885
10.0,265.0,25.0,100.0,243.0,120.0,30.3,62.9,2023-03-20 18:14:31,6.0,4725.0,False,2.7977483866457247,6.437479634107007,1.41986265656588e-05,16.302530193746897,35.706281201969226,0.6595902709448888
10.0,262.0,25.0,100.0,231.0,121.0,30.3,62.9,2023-03-20 18:14:38,7.0,4732.0,False,2.7977483866457247,6.2363373246866365,1.41986265656588e-05,16.302530193746897,32.19008435066198,0.6690765097569885
10.0,260.0,25.0,100.0,233.0,120.0,30.3,62.9,2023-03-20 18:14:44,6.0,4738.0,False,2.7977483866457247,6.104937208687688,1.41986265656588e-05,16.302530193746897,32.76257532189541,0.6595902709448888
10.0,262.0,25.0,100.0,240.0,120.0,30.3,62.9,2023-03-20 18:14:51,7.0,4745.0,False,2.7977483866457247,6.2363373246866365,1.41986265656588e-05,16.302530193746897,34.80890776548247,0.6595902709448888
10.0,262.0,25.0,100.0,233.0,122.0,30.3,62.8,2023-03-20 18:14:57,6.0,4751.0,False,2.7994296548165574,6.239047657033478,1.4206079521562367e-05,16.312046201318093,32.7759884409154,0.67884635173247
10.0,255.0,25.0,100.0,240.0,119.0,30.3,62.7,2023-03-20 18:15:04,7.0,4758.0,False,2.801111580167185,5.790685556691002,1.421353482423766e-05,16.321565764699535,34.837412397391134,0.6505856240755473
10.0,267.0,25.0,100.0,223.0,120.0,30.3,62.7,2023-03-20 18:15:10,6.0,4764.0,False,2.801111580167185,6.5800278081042185,1.421353482423766e-05,16.321565764699535,29.978457878458563,0.6600107041995649
10.0,267.0,25.0,100.0,233.0,122.0,30.3,62.7,2023-03-20 18:15:16,6.0,4770.0,False,2.801111580167185,6.5800278081042185,1.421353482423766e-05,16.321565764699535,32.78940423466171,0.6790626482542028
10.0,265.0,25.0,100.0,223.0,120.0,30.3,62.7,2023-03-20 18:15:23,7.0,4777.0,False,2.801111580167185,6.443075761377984,1.421353482423766e-05,16.321565764699535,29.978457878458563,0.6600107041995649
9.0,,92.0,,,,30.3,61.2,2023-03-20 18:15:29,6.0,4783.0,False,2.0785073812759505,6.608641698724267,0.0004416210176114,16.416957096129213,30.79421396453818,0.6573782647124231
10.0,269.0,25.0,100.0,228.0,119.0,30.3,62.8,2023-03-20 18:15:36,7.0,4790.0,False,2.7994296548165574,6.71628942850193,1.4206079521562367e-05,16.312046201318093,31.35428498757522,0.6503783981179149
10.0,262.0,25.0,100.0,240.0,120.0,30.3,62.7,2023-03-20 18:15:42,6.0,4796.0,False,2.801111580167185,6.241758598128619,1.421353482423766e-05,16.321565764699535,34.837412397391134,0.6600107041995649
10.0,255.0,25.0,100.0,240.0,120.0,30.2,62.7,2023-03-20 18:15:49,7.0,4803.0,False,2.8053192694856013,5.796975601478149,1.4232183349668192e-05,16.34538023364306,34.873059172140216,0.6605363743116031
10.0,262.0,25.0,100.0,240.0,120.0,30.3,62.8,2023-03-20 18:15:55,6.0,4809.0,False,2.7994296548165574,6.239047657033478,1.4206079521562367e-05,16.312046201318093,34.82315866054267,0.6598004761447722
10.0,272.0,25.0,100.0,228.0,120.0,30.3,62.7,2023-03-20 18:16:01,6.0,4815.0,False,2.801111580167185,6.932222545135875,1.421353482423766e-05,16.321565764699535,31.367118852867023,0.6600107041995649
10.0,260.0,25.0,100.0,238.0,122.0,30.3,62.8,2023-03-20 18:16:08,7.0,4822.0,False,2.7994296548165574,6.107590434119645,1.4206079521562367e-05,16.312046201318093,34.231470180895016,0.67884635173247
10.0,253.0,25.0,100.0,238.0,120.0,30.3,62.7,2023-03-20 18:16:14,6.0,4828.0,False,2.801111580167185,5.66647807084252,1.421353482423766e-05,16.321565764699535,34.245481729148025,0.6600107041995649
10.0,272.0,25.0,100.0,235.0,120.0,30.3,62.7,2023-03-20 18:16:21,7.0,4835.0,False,2.801111580167185,6.932222545135875,1.421353482423766e-05,16.321565764699535,33.3677707321064,0.6600107041995649
10.0,269.0,25.0,100.0,223.0,121.0,30.3,62.8,2023-03-20 18:16:27,6.0,4841.0,False,2.7994296548165574,6.71628942850193,1.4206079521562367e-05,16.312046201318093,29.96619218418576,0.6692897381317328
10.0,265.0,25.0,100.0,238.0,120.0,30.3,62.9,2023-03-20 18:16:34,7.0,4848.0,False,2.7977483866457247,6.437479634107007,1.41986265656588e-05,16.302530193746897,34.21746142614479,0.6595902709448888
10.0,262.0,25.0,100.0,228.0,120.0,30.3,62.9,2023-03-20 18:16:40,6.0,4854.0,False,2.7977483866457247,6.2363373246866365,1.41986265656588e-05,16.302530193746897,31.341453680989822,0.6595902709448888
10.0,262.0,25.0,100.0,238.0,120.0,30.3,62.9,2023-03-20 18:16:46,6.0,4860.0,False,2.7977483866457247,6.2363373246866365,1.41986265656588e-05,16.302530193746897,34.21746142614479,0.6595902709448888
9.0,257.0,92.0,,,,30.3,61.2,2023-03-20 18:16:53,7.0,4867.0,False,2.0785073812759505,5.942675608199656,0.0004416210176114,16.416957096129213,32.205423000054495,0.6621142412592479
10.0,267.0,25.0,100.0,223.0,120.0,30.3,61.2,2023-03-20 18:16:59,6.0,4873.0,False,2.817967004717604,6.608641698724267,1.4288216977600418e-05,16.416957096129213,30.10124931415666,0.6621142412592479
10.0,265.0,25.0,100.0,223.0,120.0,30.3,62.8,2023-03-20 18:17:06,7.0,4880.0,False,2.7994296548165574,6.4402773835512805,1.4206079521562367e-05,16.312046201318093,29.96619218418576,0.6598004761447722
10.0,265.0,25.0,100.0,238.0,122.0,30.3,62.8,2023-03-20 18:17:12,6.0,4886.0,False,2.7994296548165574,6.4402773835512805,1.4206079521562367e-05,16.312046201318093,34.231470180895016,0.67884635173247
10.0,262.0,25.0,100.0,238.0,119.0,30.3,62.9,2023-03-20 18:17:19,7.0,4893.0,False,2.7977483866457247,6.2363373246866365,1.41986265656588e-05,16.302530193746897,34.21746142614479,0.6501711946888191
10.0,265.0,25.0,100.0,231.0,120.0,30.3,63.0,2023-03-20 18:17:25,6.0,4899.0,False,2.796067775535786,6.434682513035932,1.4191175956280669e-05,16.29301774140383,32.176908239570345,0.6593800886022265
10.0,269.0,25.0,100.0,240.0,123.0,30.3,63.1,2023-03-20 18:17:31,6.0,4905.0,False,2.794387821367839,6.707538435222404,1.4183727693181649e-05,16.28350884370671,34.78041450084618,0.6878125411810353
10.0,265.0,25.0,100.0,233.0,123.0,30.3,63.1,2023-03-20 18:17:38,7.0,4912.0,False,2.794387821367839,6.431886020328816,1.4183727693181649e-05,16.28350884370671,32.735757108146714,0.6878125411810353
10.0,257.0,25.0,100.0,231.0,120.0,30.3,63.0,2023-03-20 18:17:44,6.0,4918.0,False,2.796067775535786,5.909237326763864,1.4191175956280669e-05,16.29301774140383,32.176908239570345,0.6593800886022265
10.0,265.0,25.0,100.0,221.0,121.0,30.3,62.9,2023-03-20 18:17:51,7.0,4925.0,False,2.7977483866457247,6.437479634107007,1.41986265656588e-05,16.302530193746897,29.40828894765968,0.6690765097569885
10.0,260.0,925.0,,,,30.3,61.2,2023-03-20 18:17:57,6.0,4931.0,False,2.817967004717604,6.136815246643597,39.37708026076351,16.416957096129213,30.239169674494768,0.6621142412592479
10.0,262.0,25.0,100.0,226.0,119.0,30.3,62.8,2023-03-20 18:18:04,7.0,4938.0,False,2.7994296548165574,6.239047657033478,1.4206079521562367e-05,16.312046201318093,30.79502392036348,0.6503783981179149
10.0,274.0,25.0,100.0,221.0,120.0,30.3,62.9,2023-03-20 18:18:10,6.0,4944.0,False,2.7977483866457247,7.070961410545459,1.41986265656588e-05,16.302530193746897,29.40828894765968,0.6595902709448888
10.0,265.0,25.0,100.0,233.0,120.0,30.3,63.0,2023-03-20 18:18:16,6.0,4950.0,False,2.796067775535786,6.434682513035932,1.4191175956280669e-05,16.29301774140383,32.74916487762982,0.6593800886022265
10.0,269.0,25.0,100.0,226.0,121.0,30.3,63.2,2023-03-20 18:18:23,7.0,4957.0,False,2.7927085240229776,6.704622748043862,1.4176281776115403e-05,16.27400350007336,30.744629252052164,0.6684369637578677
10.0,262.0,25.0,100.0,238.0,121.0,30.3,63.4,2023-03-20 18:18:29,6.0,4963.0,False,2.7893518993268667,6.222794793863862,1.4161396979095731e-05,16.255003472669017,34.1474595559615,0.6680107157195212
10.0,277.0,25.0,100.0,231.0,119.0,30.3,63.5,2023-03-20 18:18:42,13.0,4976.0,False,2.7876745717377878,7.273490108064372,1.41539580986495e-05,16.245508787733524,32.111067105316856,0.6489284473412068
10.0,262.0,25.0,100.0,243.0,119.0,30.3,63.6,2023-03-20 18:18:49,7.0,4983.0,False,2.7859979004961337,6.217382042459676,1.4146521563250425e-05,16.236017654532763,35.60403484457287,0.6487214016757301
10.0,272.0,25.0,100.0,228.0,121.0,30.3,63.7,2023-03-20 18:18:55,6.0,4989.0,False,2.78432188548298,6.9021447112637935,1.4139087372652016e-05,16.2265300724844,31.23889534496091,0.6673715176505834
10.0,269.0,25.0,100.0,233.0,120.0,30.2,63.6,2023-03-20 18:19:01,6.0,4995.0,False,2.790190809288853,6.7002504459129,1.4165117298788544e-05,16.259752147219256,32.70224938679658,0.6586446304369307
10.0,265.0,25.0,100.0,240.0,123.0,30.3,63.4,2023-03-20 18:19:08,7.0,5002.0,False,2.7893518993268667,6.423500312298872,1.4161396979095731e-05,16.255003472669017,34.73769591804953,0.6871548099786364
10.0,265.0,25.0,100.0,243.0,120.0,30.2,63.1,2023-03-20 18:19:14,6.0,5008.0,False,2.798588938591098,6.438878430281916,1.4202352750279511e-05,16.307287753092595,35.71358997911142,0.6596953706878224
10.0,260.0,25.0,100.0,238.0,122.0,30.3,63.0,2023-03-20 18:19:21,7.0,5015.0,False,2.796067775535786,6.102284579168903,1.4191175956280669e-05,16.29301774140383,34.203455464926634,0.678413829235308
10.0,262.0,25.0,100.0,223.0,120.0,30.3,63.0,2023-03-20 18:19:27,6.0,5021.0,False,2.796067775535786,6.2336276010791565,1.4191175956280669e-05,16.29301774140383,29.94166813195377,0.6593800886022265
10.0,262.0,25.0,100.0,233.0,118.0,30.3,62.9,2023-03-20 18:19:34,7.0,5028.0,False,2.7977483866457247,6.2363373246866365,1.41986265656588e-05,16.302530193746897,32.76257532189541,0.6408191158853395
10.0,269.0,25.0,100.0,218.0,120.0,30.3,62.9,2023-03-20 18:19:40,6.0,5034.0,False,2.7977483866457247,6.713371775441806,1.41986265656588e-05,16.302530193746897,28.59983517433284,0.6595902709448888
10.0,265.0,25.0,100.0,226.0,120.0,30.3,62.9,2023-03-20 18:19:46,6.0,5040.0,False,2.7977483866457247,6.437479634107007,1.41986265656588e-05,16.302530193746897,30.78242148361892,0.6595902709448888
10.0,265.0,25.0,100.0,233.0,120.0,30.2,62.9,2023-03-20 18:19:53,7.0,5047.0,False,2.801952789322076,6.44447518593763,1.4217263355691648e-05,16.32632688000102,32.79611313454845,0.6601158267968292
10.0,262.0,25.0,100.0,231.0,120.0,30.3,62.8,2023-03-20 18:19:59,6.0,5053.0,False,2.7994296548165574,6.239047657033478,1.4206079521562367e-05,16.312046201318093,32.20326308976952,0.6598004761447722
10.0,262.0,25.0,100.0,228.0,119.0,30.3,62.8,2023-03-20 18:20:06,7.0,5060.0,False,2.7994296548165574,6.239047657033478,1.4206079521562367e-05,16.312046201318093,31.35428498757522,0.6503783981179149
10.0,267.0,25.0,100.0,228.0,120.0,30.2,62.8,2023-03-20 18:20:12,6.0,5066.0,False,2.8036357006653256,6.5843158003198905,1.4224722178986254e-05,16.33585177818929,31.38637444832048,0.6603260891296505
9.0,,925.0,140.8,211.0,120.0,30.3,61.2,2023-03-20 18:20:19,7.0,5073.0,False,2.0785073812759505,6.20258995539127,39.37708026076351,43.50138384415975,26.891567260479658,0.6621142412592479
10.0,255.0,25.0,100.0,238.0,120.0,30.3,63.0,2023-03-20 18:20:25,6.0,5079.0,False,2.796067775535786,5.783142162239646,1.4191175956280669e-05,16.29301774140383,34.203455464926634,0.6593800886022265
10.0,255.0,25.0,100.0,240.0,119.0,30.3,63.0,2023-03-20 18:20:31,6.0,5085.0,False,2.796067775535786,5.783142162239646,1.4191175956280669e-05,16.29301774140383,34.79465971224037,0.6499640137905389
10.0,255.0,25.0,100.0,223.0,120.0,30.3,62.8,2023-03-20 18:20:38,7.0,5092.0,False,2.7994296548165574,5.788170527120746,1.4206079521562367e-05,16.312046201318093,29.96619218418576,0.6598004761447722
10.0,265.0,25.0,100.0,223.0,119.0,30.3,62.8,2023-03-20 18:20:44,6.0,5098.0,False,2.7994296548165574,6.4402773835512805,1.4206079521562367e-05,16.312046201318093,29.96619218418576,0.6503783981179149
10.0,253.0,25.0,100.0,231.0,122.0,30.3,62.9,2023-03-20 18:20:51,7.0,5105.0,False,2.7977483866457247,5.6615564567505805,1.41986265656588e-05,16.302530193746897,32.19008435066198,0.6786300787253787
10.0,265.0,25.0,100.0,223.0,120.0,30.2,62.8,2023-03-20 18:20:57,6.0,5111.0,False,2.8036357006653256,6.447274506355285,1.4224722178986254e-05,16.33585177818929,29.996861004991604,0.6603260891296505
10.0,253.0,25.0,100.0,238.0,120.0,30.3,62.9,2023-03-20 18:21:04,7.0,5118.0,False,2.7977483866457247,5.6615564567505805,1.41986265656588e-05,16.302530193746897,34.21746142614479,0.6595902709448888
10.0,255.0,25.0,100.0,238.0,121.0,30.3,63.1,2023-03-20 18:21:10,6.0,5124.0,False,2.794387821367839,5.780628826912201,1.4183727693181649e-05,16.28350884370671,34.1894522972699,0.6686501225677091
10.0,262.0,25.0,100.0,238.0,123.0,30.3,63.3,2023-03-20 18:21:16,6.0,5130.0,False,2.7910298833822917,6.225502082603389,1.416883820483556e-05,16.264501709921536,34.161454342757985,0.6873740298534894
10.0,272.0,25.0,100.0,221.0,120.0,30.3,63.3,2023-03-20 18:21:23,7.0,5137.0,False,2.7910298833822917,6.914167732272212,1.416883820483556e-05,16.264501709921536,29.36015350970764,0.6587496787407038
10.0,269.0,25.0,100.0,223.0,120.0,30.3,63.3,2023-03-20 18:21:29,6.0,5143.0,False,2.7910298833822917,6.701707716139913,1.416883820483556e-05,16.264501709921536,29.9049003947749,0.6587496787407038
10.0,272.0,25.0,100.0,233.0,121.0,30.2,63.2,2023-03-20 18:21:36,7.0,5150.0,False,2.7969079989655743,6.924696748636937,1.4194900967669448e-05,16.297773523208242,32.75586976541656,0.6689699042642023
10.0,269.0,25.0,100.0,233.0,122.0,30.3,63.1,2023-03-20 18:21:42,6.0,5156.0,False,2.794387821367839,6.707538435222404,1.4183727693181649e-05,16.28350884370671,32.735757108146714,0.6781976032646377
10.0,,92.0,,,,30.3,61.2,2023-03-20 18:21:49,7.0,5163.0,False,2.817967004717604,6.335753546327547,0.0004416210176114,16.416957096129213,31.92047888916222,0.6716367798565496
10.0,257.0,25.0,100.0,226.0,120.0,30.3,61.2,2023-03-20 18:21:55,6.0,5169.0,False,2.817967004717604,5.942675608199656,1.4288216977600418e-05,16.416957096129213,30.933816581189596,0.6621142412592479
10.0,260.0,25.0,100.0,223.0,121.0,30.2,62.6,2023-03-20 18:22:01,6.0,5175.0,False,2.807003495901794,6.1195373232237005,1.4239646867983654e-05,16.354912246944345,30.021407065798837,0.6702495526813899
10.0,250.0,25.0,100.0,228.0,120.0,30.3,62.6,2023-03-20 18:22:08,7.0,5182.0,False,2.8027941628165034,5.486336305681164,1.4220992473930924e-05,16.33108888447335,31.379955276838373,0.6602209551069541
10.0,265.0,25.0,100.0,223.0,121.0,30.3,62.6,2023-03-20 18:22:14,6.0,5188.0,False,2.8027941628165034,6.445874767596347,1.4220992473930924e-05,16.33108888447335,29.990726018135028,0.6697162644297023
10.0,265.0,25.0,100.0,235.0,122.0,30.3,62.6,2023-03-20 18:22:21,7.0,5195.0,False,2.8027941628165034,6.445874767596347,1.4220992473930924e-05,16.33108888447335,33.38142588654075,0.6792789682881982
10.0,255.0,25.0,100.0,221.0,120.0,30.2,62.5,2023-03-20 18:22:27,6.0,5201.0,False,2.808688380032786,5.802010178833841,1.4247112734178828e-05,16.364447818675185,29.486590964622923,0.6609570132136611
10.0,243.0,25.0,100.0,233.0,120.0,30.3,62.5,2023-03-20 18:22:34,7.0,5208.0,False,2.8044774028834043,5.0796747457195135,1.422845247088842e-05,16.34061556122162,32.81624384622103,0.6604312288646299
10.0,255.0,25.0,100.0,233.0,122.0,30.3,62.5,2023-03-20 18:22:40,6.0,5214.0,False,2.8044774028834043,5.795717310132399,1.422845247088842e-05,16.34061556122162,32.81624384622103,0.6794953118320786
10.0,265.0,25.0,100.0,233.0,120.0,30.3,62.4,2023-03-20 18:22:46,6.0,5220.0,False,2.80616130048678,6.451474665244977,1.4235914815356345e-05,16.350145795526387,32.829667663977936,0.6606415254702813
10.0,250.0,25.0,100.0,231.0,122.0,30.2,62.3,2023-03-20 18:22:53,7.0,5227.0,False,2.8120601219146906,5.499448757052534,1.4262051511192843e-05,16.383529639753416,32.30218739830066,0.6804691486506524
10.0,265.0,25.0,100.0,218.0,120.0,30.3,62.3,2023-03-20 18:23:06,13.0,5240.0,False,2.807845855745511,6.454275556693692,1.4243379507580893e-05,16.359679587969698,28.67012346428486,0.660851844921599
10.0,250.0,25.0,100.0,221.0,120.0,30.2,62.3,2023-03-20 18:23:12,6.0,5246.0,False,2.8120601219146906,5.499448757052534,1.4262051511192843e-05,16.383529639753416,29.51070429957236,0.6613777434845325
10.0,250.0,25.0,100.0,231.0,122.0,30.3,62.3,2023-03-20 18:23:19,7.0,5253.0,False,2.807845855745511,5.493486546088072,1.4243379507580893e-05,16.359679587969698,32.26919620458097,0.6799280694399876
10.0,255.0,25.0,100.0,231.0,122.0,30.3,62.4,2023-03-20 18:23:25,6.0,5259.0,False,2.80616130048678,5.798234034020132,1.4235914815356345e-05,16.350145795526387,32.25600432580742,0.6797116788834671
10.0,253.0,25.0,100.0,228.0,122.0,30.3,62.5,2023-03-20 18:23:32,7.0,5266.0,False,2.8044774028834043,5.671401895535543,1.422845247088842e-05,16.34061556122162,31.39279425946243,0.6794953118320786
10.0,260.0,25.0,100.0,223.0,119.0,30.3,62.5,2023-03-20 18:23:38,6.0,5272.0,False,2.8044774028834043,6.115553685982107,1.422845247088842e-05,16.34061556122162,30.002996603189484,0.6510001435673067
10.0,260.0,25.0,100.0,221.0,120.0,30.2,62.4,2023-03-20 18:23:44,6.0,5278.0,False,2.8103739219974595,6.12485092541551,1.4254580948499848e-05,16.373986949417546,29.498646431737747,0.661167366929149
10.0,255.0,25.0,100.0,218.0,120.0,30.3,62.6,2023-03-20 18:23:51,7.0,5285.0,False,2.8027941628165034,5.793201151025454,1.4220992473930924e-05,16.33108888447335,28.63496881256243,0.6602209551069541
10.0,255.0,25.0,100.0,221.0,120.0,30.3,62.6,2023-03-20 18:23:57,6.0,5291.0,False,2.8027941628165034,5.793201151025454,1.4220992473930924e-05,16.33108888447335,29.4444157357527,0.6602209551069541
10.0,257.0,25.0,100.0,233.0,120.0,30.3,62.7,2023-03-20 18:24:04,7.0,5298.0,False,2.801111580167185,5.9169451967784585,1.421353482423766e-05,16.321565764699535,32.78940423466171,0.6600107041995649
10.0,250.0,25.0,100.0,218.0,120.0,30.2,62.7,2023-03-20 18:24:10,6.0,5304.0,False,2.8053192694856013,5.489910824157696,1.4232183349668192e-05,16.34538023364306,28.65254351177836,0.6605363743116031
10.0,260.0,25.0,100.0,228.0,120.0,30.2,62.7,2023-03-20 18:24:17,7.0,5311.0,False,2.8053192694856013,6.116881416074135,1.4232183349668192e-05,16.34538023364306,31.39921471026084,0.6605363743116031
10.0,255.0,25.0,100.0,218.0,118.0,30.3,62.6,2023-03-20 18:24:23,6.0,5317.0,False,2.8027941628165034,5.793201151025454,1.4220992473930924e-05,16.33108888447335,28.63496881256243,0.6414318515258436
10.0,250.0,25.0,100.0,231.0,121.0,30.2,62.3,2023-03-20 18:24:29,6.0,5323.0,False,2.8120601219146906,5.499448757052534,1.4262051511192843e-05,16.383529639753416,32.30218739830066,0.6708896897579576
10.0,253.0,25.0,100.0,226.0,121.0,30.3,62.4,2023-03-20 18:24:36,7.0,5330.0,False,2.80616130048678,5.673864636877753,1.4235914815356345e-05,16.350145795526387,30.845458797749934,0.6701428834433503
10.0,255.0,25.0,100.0,228.0,121.0,30.2,62.4,2023-03-20 18:24:42,6.0,5336.0,False,2.8103739219974595,5.804528314709812,1.4254580948499848e-05,16.373986949417546,31.437750847649315,0.6706762875632757
10.0,257.0,25.0,100.0,218.0,120.0,30.3,62.4,2023-03-20 18:24:49,7.0,5343.0,False,2.80616130048678,5.92465826049748,1.4235914815356345e-05,16.350145795526387,28.658402912252328,0.6606415254702813
10.0,260.0,25.0,100.0,221.0,121.0,30.3,62.5,2023-03-20 18:24:55,6.0,5349.0,False,2.8044774028834043,6.115553685982107,1.422845247088842e-05,16.34061556122162,29.45646280015008,0.6699295623482384
10.0,245.0,25.0,100.0,233.0,119.0,30.2,62.5,2023-03-20 18:25:02,7.0,5356.0,False,2.808688380032786,5.199769199964402,1.4247112734178828e-05,16.364447818675185,32.84980840550596,0.6515184196144481
10.0,255.0,25.0,100.0,216.0,119.0,30.3,62.5,2023-03-20 18:25:08,6.0,5362.0,False,2.8044774028834043,5.795717310132399,1.422845247088842e-05,16.34061556122162,28.113499035618453,0.6510001435673067
10.0,260.0,25.0,100.0,218.0,119.0,30.3,62.3,2023-03-20 18:25:14,6.0,5368.0,False,2.807845855745511,6.120865500283428,1.4243379507580893e-05,16.359679587969698,28.67012346428486,0.651414753145876
10.0,262.0,25.0,100.0,228.0,122.0,30.3,62.2,2023-03-20 18:25:21,7.0,5375.0,False,2.809531068778484,6.255322435141814,1.4250846547808225e-05,16.369216939133555,31.43132655898253,0.6801444834992643
10.0,255.0,25.0,100.0,216.0,121.0,30.3,62.2,2023-03-20 18:25:27,6.0,5381.0,False,2.809531068778484,5.8032691761711215,1.4250846547808225e-05,16.369216939133555,28.14800624630016,0.6705695951539306
10.0,260.0,25.0,100.0,218.0,121.0,30.3,62.2,2023-03-20 18:25:34,7.0,5388.0,False,2.809531068778484,6.12352230137824,1.4250846547808225e-05,16.369216939133555,28.681846351076487,0.6705695951539306
10.0,255.0,25.0,100.0,216.0,119.0,30.3,62.1,2023-03-20 18:25:40,6.0,5394.0,False,2.8112169397045768,5.805787594450958,1.4258315936284477e-05,16.378757849599936,28.159513232451584,0.6518294527930453
10.0,253.0,25.0,100.0,223.0,120.0,30.3,62.1,2023-03-20 18:25:47,7.0,5401.0,False,2.8112169397045768,5.681256176984537,1.4258315936284477e-05,16.378757849599936,30.0521033966745,0.6612725523519981
10.0,250.0,25.0,100.0,218.0,119.0,30.3,62.1,2023-03-20 18:25:53,6.0,5407.0,False,2.8112169397045768,5.4982560474136815,1.4258315936284477e-05,16.378757849599936,28.693571572602718,0.6518294527930453
10.0,255.0,25.0,100.0,221.0,122.0,30.3,62.1,2023-03-20 18:25:59,6.0,5413.0,False,2.8112169397045768,5.805787594450958,1.4258315936284477e-05,16.378757849599936,29.50467506556665,0.6803609210589223
10.0,257.0,25.0,100.0,216.0,120.0,30.3,62.1,2023-03-20 18:26:06,7.0,5420.0,False,2.8112169397045768,5.932376518149739,1.4258315936284477e-05,16.378757849599936,28.159513232451584,0.6612725523519981
10.0,248.0,25.0,100.0,228.0,120.0,30.3,62.0,2023-03-20 18:26:12,6.0,5426.0,False,2.8129034686426646,5.381081113535604,1.4265787673255743e-05,16.388302319950775,31.457027551434287,0.6614829403264639
10.0,253.0,25.0,100.0,228.0,122.0,30.3,62.0,2023-03-20 18:26:19,7.0,5433.0,False,2.8129034686426646,5.683721129073885,1.4265787673255743e-05,16.388302319950775,31.457027551434287,0.6805773821165879
10.0,255.0,25.0,100.0,221.0,122.0,30.3,62.0,2023-03-20 18:26:25,6.0,5439.0,False,2.8129034686426646,5.808306577544736,1.4265787673255743e-05,16.388302319950775,29.51673413375173,0.6805773821165879
10.0,253.0,25.0,100.0,218.0,120.0,30.3,62.2,2023-03-20 18:26:32,7.0,5446.0,False,2.809531068778484,5.67879177759414,1.4250846547808225e-05,16.369216939133555,28.681846351076487,0.6610621872162742
10.0,262.0,25.0,100.0,216.0,119.0,30.2,62.1,2023-03-20 18:26:38,6.0,5452.0,False,2.815434496082319,6.264826176913333,1.4276999682679122e-05,16.40262570153336,28.1882907220201,0.6523479539832513
10.0,253.0,25.0,100.0,216.0,121.0,30.2,61.9,2023-03-20 18:26:44,6.0,5458.0,False,2.818811503486618,5.692352814007873,1.4291957250606116e-05,16.421736008670187,28.211323024072215,0.6717435301736827
10.0,253.0,25.0,100.0,218.0,119.0,30.3,61.9,2023-03-20 18:26:51,7.0,5465.0,False,2.81459065571162,5.686186633870291,1.4273261758968124e-05,16.397850350768,28.71702901976113,0.6522442424906154
10.0,241.0,25.0,100.0,223.0,120.0,30.3,61.9,2023-03-20 18:26:57,6.0,5471.0,False,2.81459065571162,4.980061794825003,1.4273261758968124e-05,16.397850350768,30.07667146501841,0.6616933511373647
10.0,245.0,25.0,100.0,226.0,121.0,30.2,61.8,2023-03-20 18:27:04,7.0,5478.0,False,2.820500994949677,5.215577127003106,1.429943955884991e-05,16.43129650570205,30.95276641119042,0.6719570481751708
10.0,245.0,25.0,100.0,223.0,120.0,30.3,61.8,2023-03-20 18:27:10,6.0,5484.0,False,2.8162785010303115,5.209928591375665,1.428073819366767e-05,16.407401942633516,30.088959167001047,0.6619037847823943
10.0,243.0,25.0,100.0,228.0,121.0,30.2,61.8,2023-03-20 18:27:17,7.0,5491.0,False,2.820500994949677,5.100649743247621,1.429943955884991e-05,16.43129650570205,31.51489220206637,0.6719570481751708
10.0,243.0,25.0,100.0,223.0,120.0,30.3,61.8,2023-03-20 18:27:23,6.0,5497.0,False,2.8162785010303115,5.0951256754222864,1.428073819366767e-05,16.407401942633516,30.088959167001047,0.6619037847823943
10.0,260.0,25.0,100.0,218.0,119.0,30.2,61.8,2023-03-20 18:27:29,6.0,5503.0,False,2.820500994949677,6.140806035761901,1.429943955884991e-05,16.43129650570205,28.758102023284977,0.6529703410904419
