air_quality,smoke,alcohol,flamable_gas,MQ136_raw,MQ7_raw,t,h,timestamp,dt_s,elapsed_s,is_warmup,air_quality_ppm,smoke_ppm,alcohol_ppm,flamable_gas_ppm,MQ136_ppm,MQ7_ppm
10.0,245.0,25.0,100.0,250.0,120.0,30.0,64.7,2023-03-20 17:24:42,6.0,1736.0,False,2.7801347181693186,5.161481774832844,1.4120512153041273e-05,16.202826649833458,37.68545108694495,0.6573844967933985
10.0,250.0,25.0,100.0,250.0,122.0,30.0,64.6,2023-03-20 17:24:48,6.0,1742.0,False,2.781809093131534,5.45659544914036,1.412794048271646e-05,16.212305356548693,37.7009137365596,0.6765766584059251
10.0,,92.0,,,,,,2023-03-20 17:24:55,7.0,1749.0,False,2.817967004717604,5.507801468877839,0.0004416210176114737,16.416957096129213,38.81912625416602,0.666867072656525
10.0,250.0,25.0,100.0,255.0,119.0,30.1,64.6,2023-03-20 17:25:01,6.0,1755.0,False,2.7776243853367792,5.450657305041925,1.4109374053334856e-05,16.18861524416746,39.2255156751939,0.6476865115959378
10.0,250.0,25.0,100.0,252.0,120.0,30.0,64.6,2023-03-20 17:25:08,7.0,1762.0,False,2.781809093131534,5.45659544914036,1.412794048271646e-05,16.212305356548693,38.32274129820245,0.6575944618769852
10.0,245.0,25.0,100.0,255.0,120.0,30.0,64.8,2023-03-20 17:25:14,6.0,1768.0,False,2.7784609990193427,5.1592341281563305,1.4113086167303909e-05,16.19335149223228,39.233565088941155,0.6571745545913573
10.0,250.0,25.0,100.0,255.0,120.0,30.1,65.1,2023-03-20 17:25:21,7.0,1775.0,False,2.7692672610230153,5.438791043070643,1.4072285132616367e-05,16.1413015398099,39.14506579400727,0.6560202815915105
10.0,253.0,25.0,100.0,255.0,120.0,30.1,65.5,2023-03-20 17:25:27,6.0,1781.0,False,2.762593352988987,5.610012957470179,1.404265615954303e-05,16.103514395716488,39.08076382649182,0.6551812453330651
10.0,262.0,25.0,100.0,255.0,120.0,30.1,65.7,2023-03-20 17:25:33,6.0,1787.0,False,2.7592603268270848,6.174167674646223,1.4027855722077783e-05,16.08464208398251,39.048632155958195,0.6547618646302352
10.0,265.0,25.0,100.0,255.0,122.0,30.1,65.7,2023-03-20 17:25:40,7.0,1794.0,False,2.7592603268270848,6.373304809180448,1.4027855722077783e-05,16.08464208398251,39.048632155958195,0.6736622950848812
10.0,260.0,25.0,100.0,257.0,119.0,30.1,65.7,2023-03-20 17:25:46,6.0,1800.0,False,2.7592603268270848,6.044077478044126,1.4027855722077783e-05,16.08464208398251,39.6806788830077,0.645411738947387
10.0,262.0,25.0,100.0,260.0,121.0,30.1,65.8,2023-03-20 17:25:53,7.0,1807.0,False,2.7575947952935,6.171471949571246,1.402045901474902e-05,16.07521124115415,40.622317210039775,0.6639659899555397
10.0,255.0,25.0,100.0,255.0,122.0,30.1,65.8,2023-03-20 17:25:59,6.0,1813.0,False,2.7575947952935,5.725478311932861,1.402045901474902e-05,16.07521124115415,39.03257114911618,0.673446587144656
10.0,255.0,25.0,100.0,255.0,121.0,30.1,65.8,2023-03-20 17:26:06,7.0,1820.0,False,2.7575947952935,5.725478311932861,1.402045901474902e-05,16.07521124115415,39.03257114911618,0.6639659899555397
10.0,265.0,25.0,100.0,260.0,120.0,30.1,65.8,2023-03-20 17:26:12,6.0,1826.0,False,2.7575947952935,6.37052213814041,1.402045901474902e-05,16.07521124115415,40.622317210039775,0.6545522086435669
10.0,255.0,25.0,100.0,255.0,120.0,30.1,65.8,2023-03-20 17:26:18,6.0,1832.0,False,2.7575947952935,5.725478311932861,1.402045901474902e-05,16.07521124115415,39.03257114911618,0.6545522086435669
10.0,265.0,25.0,100.0,260.0,120.0,30.1,65.8,2023-03-20 17:26:25,7.0,1839.0,False,2.7575947952935,6.37052213814041,1.402045901474902e-05,16.07521124115415,40.622317210039775,0.6545522086435669
10.0,260.0,25.0,100.0,255.0,120.0,30.1,65.9,2023-03-20 17:26:31,6.0,1845.0,False,2.7559299179661845,6.038800221873722,1.4013064648026964e-05,16.06578393957454,39.01651336126932,0.6543425755698362
10.0,274.0,25.0,100.0,260.0,120.0,30.1,66.0,2023-03-20 17:26:38,7.0,1852.0,False,2.754265694726152,6.99130401455709,1.400567262166467e-05,16.056360178660835,40.58889695868587,0.6541329654113736
10.0,274.0,25.0,100.0,255.0,121.0,30.1,66.0,2023-03-20 17:26:44,6.0,1858.0,False,2.754265694726152,6.99130401455709,1.400567262166467e-05,16.056360178660835,39.000458792451546,0.663540717159849
10.0,269.0,25.0,100.0,255.0,120.0,30.1,66.2,2023-03-20 17:26:51,7.0,1865.0,False,2.7509392100319747,6.631943507740857,1.3990895589031497e-05,16.03752327649979,38.96835931203925,0.6537138138495783
10.0,265.0,25.0,100.0,260.0,122.0,30.1,66.2,2023-03-20 17:26:57,6.0,1871.0,False,2.7509392100319747,6.359397735398075,1.3990895589031497e-05,16.03752327649979,40.555490108017395,0.6725839911511882
10.0,269.0,25.0,100.0,255.0,118.0,30.1,66.2,2023-03-20 17:27:03,6.0,1877.0,False,2.7509392100319747,6.631943507740857,1.3990895589031497e-05,16.03752327649979,38.96835931203925,0.6351098957736473
10.0,260.0,25.0,100.0,257.0,120.0,30.1,66.3,2023-03-20 17:27:10,7.0,1884.0,False,2.749276948339839,6.0282528577870345,1.39835105822666e-05,16.028110134086678,39.58280211464099,0.6535042724509105
10.0,265.0,25.0,100.0,264.0,121.0,30.1,66.3,2023-03-20 17:27:16,6.0,1890.0,False,2.749276948339839,6.356618205020536,1.39835105822666e-05,16.028110134086678,41.832651486621806,0.6629029823262335
10.0,262.0,25.0,100.0,247.0,120.0,30.1,66.3,2023-03-20 17:27:23,7.0,1897.0,False,2.749276948339839,6.158002451879007,1.39835105822666e-05,16.028110134086678,36.48483266631478,0.6535042724509105
10.0,265.0,25.0,100.0,255.0,119.0,30.1,66.3,2023-03-20 17:27:29,6.0,1903.0,False,2.749276948339839,6.356618205020536,1.39835105822666e-05,16.028110134086678,38.95231440051267,0.6441721054268812
10.0,255.0,25.0,100.0,260.0,120.0,30.1,66.3,2023-03-20 17:27:36,7.0,1910.0,False,2.749276948339839,5.712982214155914,1.39835105822666e-05,16.028110134086678,40.53879170802857,0.6535042724509105
10.0,267.0,25.0,100.0,255.0,119.0,30.1,66.3,2023-03-20 17:27:42,6.0,1916.0,False,2.749276948339839,6.4917325363858716,1.39835105822666e-05,16.028110134086678,38.95231440051267,0.6441721054268812
10.0,265.0,25.0,100.0,260.0,123.0,30.1,66.4,2023-03-20 17:27:48,6.0,1922.0,False,2.747615340259009,6.353839302747647,1.3976127914873456e-05,16.01870053000797,40.52209665831721,0.681682074717128
10.0,262.0,25.0,100.0,255.0,120.0,30.1,66.4,2023-03-20 17:27:55,7.0,1929.0,False,2.747615340259009,6.155310377814146,1.3976127914873456e-05,16.01870053000797,38.93627270815112,0.6532947539768404
10.0,272.0,25.0,100.0,260.0,121.0,30.1,66.4,2023-03-20 17:28:01,6.0,1935.0,False,2.747615340259009,6.836211414229506,1.3976127914873456e-05,16.01870053000797,40.52209665831721,0.6626904505538052
10.0,272.0,25.0,100.0,252.0,119.0,30.1,66.3,2023-03-20 17:28:08,7.0,1942.0,False,2.749276948339839,6.839201285790898,1.39835105822666e-05,16.028110134086678,38.01681305859522,0.6441721054268812
10.0,272.0,25.0,100.0,260.0,120.0,30.1,66.2,2023-03-20 17:28:14,6.0,1948.0,False,2.7509392100319747,6.842191833141525,1.3990895589031497e-05,16.03752327649979,40.555490108017395,0.6537138138495783
10.0,267.0,25.0,100.0,255.0,120.0,30.1,66.2,2023-03-20 17:28:21,7.0,1955.0,False,2.7509392100319747,6.494571147610547,1.3990895589031497e-05,16.03752327649979,38.96835931203925,0.6537138138495783
10.0,265.0,25.0,100.0,260.0,120.0,30.1,66.2,2023-03-20 17:28:27,6.0,1961.0,False,2.7509392100319747,6.359397735398075,1.3990895589031497e-05,16.03752327649979,40.555490108017395,0.6537138138495783
10.0,265.0,25.0,100.0,257.0,120.0,30.1,66.3,2023-03-20 17:28:33,6.0,1967.0,False,2.749276948339839,6.356618205020536,1.39835105822666e-05,16.028110134086678,39.58280211464099,0.6535042724509105
10.0,260.0,25.0,100.0,262.0,122.0,30.1,66.3,2023-03-20 17:28:40,7.0,1974.0,False,2.749276948339839,6.0282528577870345,1.39835105822666e-05,16.028110134086678,41.18297307038198,0.6723684011066741
10.0,265.0,25.0,100.0,255.0,121.0,30.1,66.3,2023-03-20 17:28:46,6.0,1980.0,False,2.749276948339839,6.356618205020536,1.39835105822666e-05,16.028110134086678,38.95231440051267,0.6629029823262335
10.0,267.0,25.0,100.0,260.0,121.0,30.1,66.4,2023-03-20 17:28:53,7.0,1987.0,False,2.747615340259009,6.48889456661665,1.3976127914873456e-05,16.01870053000797,40.52209665831721,0.6626904505538052
10.0,262.0,25.0,100.0,260.0,120.0,30.1,66.4,2023-03-20 17:28:59,6.0,1993.0,False,2.747615340259009,6.155310377814146,1.3976127914873456e-05,16.01870053000797,40.52209665831721,0.6532947539768404
10.0,262.0,25.0,100.0,260.0,121.0,30.1,66.4,2023-03-20 17:29:06,7.0,2000.0,False,2.747615340259009,6.155310377814146,1.3976127914873456e-05,16.01870053000797,40.52209665831721,0.6626904505538052
10.0,274.0,25.0,100.0,255.0,121.0,30.1,66.4,2023-03-20 17:29:12,6.0,2006.0,False,2.747615340259009,6.9790904316807145,1.3976127914873456e-05,16.01870053000797,38.93627270815112,0.6626904505538052
10.0,269.0,25.0,100.0,255.0,120.0,30.1,66.4,2023-03-20 17:29:18,6.0,2012.0,False,2.747615340259009,6.626146856412694,1.3976127914873456e-05,16.01870053000797,38.93627270815112,0.6532947539768404
10.0,262.0,25.0,100.0,257.0,120.0,30.1,66.3,2023-03-20 17:29:25,7.0,2019.0,False,2.749276948339839,6.158002451879007,1.39835105822666e-05,16.028110134086678,39.58280211464099,0.6535042724509105
10.0,265.0,25.0,100.0,260.0,119.0,30.1,66.3,2023-03-20 17:29:31,6.0,2025.0,False,2.749276948339839,6.356618205020536,1.39835105822666e-05,16.028110134086678,40.53879170802857,0.6441721054268812
10.0,262.0,25.0,100.0,262.0,122.0,30.1,66.3,2023-03-20 17:29:38,7.0,2032.0,False,2.749276948339839,6.158002451879007,1.39835105822666e-05,16.028110134086678,41.18297307038198,0.6723684011066741
9.0,,925.0,140.8,255.0,120.0,,,2023-03-20 17:29:44,6.0,2038.0,False,2.0785073812759505,6.505272907006683,39.37708026076351,43.50138384415975,39.61279509903053,0.6621142412592479
10.0,269.0,25.0,100.0,252.0,119.0,30.1,66.4,2023-03-20 17:29:51,7.0,2045.0,False,2.747615340259009,6.626146856412694,1.3976127914873456e-05,16.01870053000797,38.001156632807984,0.6439655789170214
10.0,274.0,25.0,100.0,267.0,120.0,30.1,66.3,2023-03-20 17:29:57,6.0,2051.0,False,2.749276948339839,6.982142792519443,1.39835105822666e-05,16.028110134086678,42.81750072144958,0.6535042724509105
10.0,260.0,25.0,100.0,264.0,119.0,30.1,66.3,2023-03-20 17:30:03,6.0,2057.0,False,2.749276948339839,6.0282528577870345,1.39835105822666e-05,16.028110134086678,41.832651486621806,0.6441721054268812
10.0,265.0,25.0,100.0,255.0,121.0,30.1,66.3,2023-03-20 17:30:10,7.0,2064.0,False,2.749276948339839,6.356618205020536,1.39835105822666e-05,16.028110134086678,38.95231440051267,0.6629029823262335
10.0,274.0,25.0,100.0,260.0,119.0,30.1,66.3,2023-03-20 17:30:16,6.0,2070.0,False,2.749276948339839,6.982142792519443,1.39835105822666e-05,16.028110134086678,40.53879170802857,0.6441721054268812
10.0,253.0,25.0,100.0,264.0,124.0,30.1,66.3,2023-03-20 17:30:23,7.0,2077.0,False,2.749276948339839,5.59044142851483,1.39835105822666e-05,16.028110134086678,41.832651486621806,0.6915000418636396
10.0,260.0,25.0,100.0,255.0,121.0,30.2,66.3,2023-03-20 17:30:29,6.0,2083.0,False,2.745124153398638,6.021665594993913,1.3965058299565295e-05,16.00459275699169,38.91221620561762,0.6623716965021539
10.0,,92.0,140.8,26.0,120.0,,,2023-03-20 17:30:36,7.0,2090.0,False,2.817967004717604,6.302259722940538,0.0004416210176114737,43.50138384415975,0.42107990287486763,0.6621142412592479
10.0,265.0,25.0,100.0,255.0,120.0,30.1,66.2,2023-03-20 17:30:42,6.0,2096.0,False,2.7509392100319747,6.359397735398075,1.3990895589031497e-05,16.03752327649979,38.96835931203925,0.6537138138495783
10.0,269.0,25.0,100.0,255.0,120.0,30.1,66.2,2023-03-20 17:30:48,6.0,2102.0,False,2.7509392100319747,6.631943507740857,1.3990895589031497e-05,16.03752327649979,38.96835931203925,0.6537138138495783
10.0,267.0,25.0,100.0,262.0,120.0,30.1,66.2,2023-03-20 17:30:55,7.0,2109.0,False,2.7509392100319747,6.494571147610547,1.3990895589031497e-05,16.03752327649979,41.19993681616925,0.6537138138495783
10.0,272.0,25.0,100.0,257.0,120.0,30.1,66.2,2023-03-20 17:31:01,6.0,2115.0,False,2.7509392100319747,6.842191833141525,1.3990895589031497e-05,16.03752327649979,39.599106731392986,0.6537138138495783
10.0,267.0,25.0,100.0,257.0,120.0,30.1,66.3,2023-03-20 17:31:08,7.0,2122.0,False,2.749276948339839,6.4917325363858716,1.39835105822666e-05,16.028110134086678,39.58280211464099,0.6535042724509105
10.0,269.0,25.0,100.0,260.0,119.0,30.1,66.3,2023-03-20 17:31:14,6.0,2128.0,False,2.749276948339839,6.629044854565056,1.39835105822666e-05,16.028110134086678,40.53879170802857,0.6441721054268812
10.0,260.0,25.0,100.0,255.0,121.0,30.1,66.4,2023-03-20 17:31:21,7.0,2135.0,False,2.747615340259009,6.025617505933621,1.3976127914873456e-05,16.01870053000797,38.93627270815112,0.6626904505538052
10.0,272.0,25.0,100.0,255.0,120.0,30.1,66.3,2023-03-20 17:31:27,6.0,2141.0,False,2.749276948339839,6.839201285790898,1.39835105822666e-05,16.028110134086678,38.95231440051267,0.6535042724509105
10.0,262.0,25.0,100.0,260.0,122.0,30.1,66.3,2023-03-20 17:31:33,6.0,2147.0,False,2.749276948339839,6.158002451879007,1.39835105822666e-05,16.028110134086678,40.53879170802857,0.6723684011066741
10.0,274.0,25.0,100.0,255.0,120.0,30.1,66.3,2023-03-20 17:31:40,7.0,2154.0,False,2.749276948339839,6.982142792519443,1.39835105822666e-05,16.028110134086678,38.95231440051267,0.6535042724509105
10.0,265.0,25.0,100.0,260.0,125.0,30.1,66.2,2023-03-20 17:31:46,6.0,2160.0,False,2.7509392100319747,6.359397735398075,1.3990895589031497e-05,16.03752327649979,40.555490108017395,0.7013914321447916
10.0,260.0,25.0,100.0,255.0,120.0,30.1,66.2,2023-03-20 17:31:53,7.0,2167.0,False,2.7509392100319747,6.0308888052989476,1.3990895589031497e-05,16.03752327649979,38.96835931203925,0.6537138138495783
10.0,272.0,25.0,100.0,255.0,122.0,30.1,66.2,2023-03-20 17:31:59,6.0,2173.0,False,2.7509392100319747,6.842191833141525,1.3990895589031497e-05,16.03752327649979,38.96835931203925,0.6725839911511882
10.0,269.0,25.0,100.0,255.0,119.0,30.1,66.2,2023-03-20 17:32:06,7.0,2180.0,False,2.7509392100319747,6.631943507740857,1.3990895589031497e-05,16.03752327649979,38.96835931203925,0.6443786545339708
9.0,,92.0,,,,,,2023-03-20 17:32:12,6.0,2186.0,False,2.0785073812759505,6.748426864946267,0.0004416210176114737,16.416957096129213,39.61279509903053,0.6573782647124231
10.0,269.0,25.0,100.0,255.0,120.0,30.1,66.2,2023-03-20 17:32:18,6.0,2192.0,False,2.7509392100319747,6.631943507740857,1.3990895589031497e-05,16.03752327649979,38.96835931203925,0.6537138138495783
10.0,265.0,25.0,100.0,252.0,120.0,30.1,66.1,2023-03-20 17:32:25,7.0,2199.0,False,2.7526021254544126,6.362177893889546,1.3998282935415182e-05,16.046939957830205,38.04813533569161,0.6539233781705103
10.0,265.0,25.0,100.0,255.0,121.0,30.1,66.1,2023-03-20 17:32:31,6.0,2205.0,False,2.7526021254544126,6.362177893889546,1.3998282935415182e-05,16.046939957830205,38.98440744269688,0.6633281156316221
10.0,262.0,25.0,100.0,257.0,119.0,30.1,66.0,2023-03-20 17:32:38,7.0,2212.0,False,2.754265694726152,6.166082324984794,1.400567262166467e-05,16.056360178660835,39.631725778571514,0.6447918205306395
10.0,272.0,25.0,100.0,255.0,121.0,30.1,66.0,2023-03-20 17:32:44,6.0,2218.0,False,2.754265694726152,6.848174955250426,1.400567262166467e-05,16.056360178660835,39.000458792451546,0.663540717159849
10.0,265.0,25.0,100.0,255.0,119.0,30.1,66.0,2023-03-20 17:32:51,7.0,2225.0,False,2.754265694726152,6.364958680504239,1.400567262166467e-05,16.056360178660835,39.000458792451546,0.6447918205306395
10.0,265.0,25.0,100.0,255.0,120.0,30.1,65.9,2023-03-20 17:32:57,6.0,2231.0,False,2.7559299179661845,6.367740095251434,1.4013064648026964e-05,16.06578393957454,39.01651336126932,0.6543425755698362
10.0,265.0,25.0,100.0,255.0,120.0,30.1,65.9,2023-03-20 17:33:03,6.0,2237.0,False,2.7559299179661845,6.367740095251434,1.4013064648026964e-05,16.06578393957454,39.01651336126932,0.6543425755698362
10.0,265.0,25.0,100.0,255.0,121.0,30.1,65.9,2023-03-20 17:33:10,7.0,2244.0,False,2.7559299179661845,6.367740095251434,1.4013064648026964e-05,16.06578393957454,39.01651336126932,0.6637533419352765
10.0,265.0,25.0,100.0,255.0,119.0,30.1,65.8,2023-03-20 17:33:16,6.0,2250.0,False,2.7575947952935,6.37052213814041,1.402045901474902e-05,16.07521124115415,39.03257114911618,0.6452050768886357
10.0,260.0,25.0,100.0,250.0,120.0,30.1,65.8,2023-03-20 17:33:23,7.0,2257.0,False,2.7575947952935,6.0414385521076674,1.402045901474902e-05,16.07521124115415,37.47700779050745,0.6545522086435669
10.0,265.0,25.0,100.0,257.0,122.0,30.1,65.7,2023-03-20 17:33:29,6.0,2263.0,False,2.7592603268270848,6.373304809180448,1.4027855722077783e-05,16.08464208398251,39.6806788830077,0.6736622950848812
10.0,262.0,25.0,100.0,257.0,122.0,30.1,65.7,2023-03-20 17:33:36,7.0,2270.0,False,2.7592603268270848,6.174167674646223,1.4027855722077783e-05,16.08464208398251,39.6806788830077,0.6736622950848812
10.0,265.0,25.0,100.0,255.0,122.0,30.1,65.7,2023-03-20 17:33:42,6.0,2276.0,False,2.7592603268270848,6.373304809180448,1.4027855722077783e-05,16.08464208398251,39.048632155958195,0.6736622950848812
10.0,255.0,25.0,100.0,257.0,120.0,30.1,65.7,2023-03-20 17:33:48,6.0,2282.0,False,2.7592603268270848,5.727979225098768,1.4027855722077783e-05,16.08464208398251,39.6806788830077,0.6547618646302352
10.0,265.0,25.0,100.0,255.0,120.0,30.1,65.6,2023-03-20 17:33:55,7.0,2289.0,False,2.7609265126859213,6.376088108380821,1.403525477026016e-05,16.094076468642353,39.06469638176138,0.6549715435275107
10.0,272.0,25.0,100.0,255.0,121.0,30.1,65.6,2023-03-20 17:34:01,6.0,2295.0,False,2.7609265126859213,6.860149309378461,1.403525477026016e-05,16.094076468642353,39.06469638176138,0.6643913557211183
10.0,265.0,25.0,100.0,243.0,119.0,30.1,65.6,2023-03-20 17:34:08,7.0,2302.0,False,2.7609265126859213,6.376088108380821,1.403525477026016e-05,16.094076468642353,35.38541654438563,0.6456184235895779
10.0,262.0,25.0,100.0,257.0,119.0,30.1,65.6,2023-03-20 17:34:14,6.0,2308.0,False,2.7609265126859213,6.176864008254348,1.403525477026016e-05,16.094076468642353,39.69700312665994,0.6456184235895779
10.0,265.0,25.0,100.0,257.0,122.0,30.1,65.6,2023-03-20 17:34:21,7.0,2315.0,False,2.7609265126859213,6.376088108380821,1.403525477026016e-05,16.094076468642353,39.69700312665994,0.6738780265970538
10.0,265.0,25.0,100.0,255.0,122.0,30.1,65.5,2023-03-20 17:34:27,6.0,2321.0,False,2.762593352988987,6.378872035750806,1.404265615954303e-05,16.103514395716488,39.08076382649182,0.6740937816787779
10.0,262.0,25.0,100.0,255.0,122.0,30.1,65.5,2023-03-20 17:34:33,6.0,2327.0,False,2.762593352988987,6.179560950404606,1.404265615954303e-05,16.103514395716488,39.08076382649182,0.6740937816787779
10.0,260.0,25.0,100.0,252.0,120.0,30.1,65.4,2023-03-20 17:34:40,7.0,2334.0,False,2.764260847855258,6.051997830156525,1.4050059890173268e-05,16.112955865787615,38.15786227002722,0.6553909700445695
10.0,265.0,25.0,100.0,255.0,120.0,30.1,65.4,2023-03-20 17:34:46,6.0,2340.0,False,2.764260847855258,6.3816565912996746,1.4050059890173268e-05,16.112955865787615,39.096834490115555,0.6553909700445695
10.0,267.0,25.0,100.0,245.0,120.0,30.1,65.3,2023-03-20 17:34:53,7.0,2347.0,False,2.7659289974037087,6.520147515691958,1.4057465962397706e-05,16.122400879438445,36.02945804022902,0.6556007176596965
10.0,260.0,25.0,100.0,255.0,121.0,30.1,65.3,2023-03-20 17:34:59,6.0,2353.0,False,2.7659289974037087,6.0546391389909795,1.4057465962397706e-05,16.122400879438445,39.11290837259865,0.6650295786466764
10.0,255.0,25.0,100.0,255.0,119.0,30.2,65.3,2023-03-20 17:35:06,7.0,2360.0,False,2.761759851024487,5.731731653393287,1.40389551722486e-05,16.098794989341208,39.07272970176281,0.6457217743787456
10.0,262.0,25.0,100.0,243.0,120.0,30.1,65.2,2023-03-20 17:35:12,6.0,2366.0,False,2.767597801753306,6.187655428198008,1.4064874376463143e-05,16.13184943725166,35.4436506154407,0.6558104881761189
10.0,267.0,25.0,100.0,250.0,121.0,30.2,65.3,2023-03-20 17:35:18,6.0,2372.0,False,2.761759851024487,6.5130377567022695,1.40389551722486e-05,16.098794989341208,37.51556590610387,0.6644977116868421
10.0,265.0,25.0,100.0,247.0,119.0,30.2,65.2,2023-03-20 17:35:25,7.0,2379.0,False,2.7634270185942866,6.3802642350023,1.4046357732174306e-05,16.108234687840998,36.61267125424273,0.6459284928917916
10.0,265.0,25.0,100.0,255.0,122.0,30.2,65.2,2023-03-20 17:35:31,6.0,2385.0,False,2.7634270185942866,6.3802642350023,1.4046357732174306e-05,16.108234687840998,39.08879875594414,0.6742016680574731
10.0,265.0,25.0,100.0,247.0,120.0,30.1,65.1,2023-03-20 17:35:38,7.0,2392.0,False,2.7692672610230153,6.390014027112291,1.4072285132616367e-05,16.1413015398099,36.665373988340995,0.6560202815915105
10.0,269.0,25.0,100.0,255.0,120.0,30.1,65.1,2023-03-20 17:35:44,6.0,2398.0,False,2.7692672610230153,6.663871926989587,1.4072285132616367e-05,16.1413015398099,39.14506579400727,0.6560202815915105
10.0,265.0,25.0,100.0,247.0,122.0,30.2,65.2,2023-03-20 17:35:51,7.0,2405.0,False,2.7634270185942866,6.3802642350023,1.4046357732174306e-05,16.108234687840998,36.61267125424273,0.6742016680574731
10.0,269.0,25.0,100.0,245.0,121.0,30.2,65.2,2023-03-20 17:35:57,6.0,2411.0,False,2.7634270185942866,6.653704286408504,1.4046357732174306e-05,16.108234687840998,36.00724909546469,0.6647104410454185
10.0,260.0,25.0,100.0,255.0,120.0,30.1,65.1,2023-03-20 17:36:03,6.0,2417.0,False,2.7692672610230153,6.05992354390812,1.4072285132616367e-05,16.1413015398099,39.14506579400727,0.6560202815915105
10.0,255.0,25.0,100.0,255.0,120.0,30.2,65.2,2023-03-20 17:36:10,7.0,2424.0,False,2.7634270185942866,5.734233977965563,1.4046357732174306e-05,16.108234687840998,39.08879875594414,0.655286104825719
10.0,269.0,25.0,100.0,247.0,121.0,30.2,65.2,2023-03-20 17:36:16,6.0,2430.0,False,2.7634270185942866,6.653704286408504,1.4046357732174306e-05,16.108234687840998,36.61267125424273,0.6647104410454185
10.0,262.0,25.0,100.0,255.0,119.0,30.2,65.2,2023-03-20 17:36:23,7.0,2437.0,False,2.7634270185942866,6.180909649685842,1.4046357732174306e-05,16.108234687840998,39.08879875594414,0.6459284928917916
10.0,274.0,25.0,100.0,252.0,120.0,30.1,65.1,2023-03-20 17:36:29,6.0,2443.0,False,2.7692672610230153,7.018824938748401,1.4072285132616367e-05,16.1413015398099,38.20493522299149,0.6560202815915105
10.0,265.0,25.0,100.0,255.0,122.0,30.2,65.2,2023-03-20 17:36:36,7.0,2450.0,False,2.7634270185942866,6.3802642350023,1.4046357732174306e-05,16.108234687840998,39.08879875594414,0.6742016680574731
10.0,260.0,25.0,100.0,252.0,122.0,30.2,65.2,2023-03-20 17:36:42,6.0,2456.0,False,2.7634270185942866,6.050677399141478,1.4046357732174306e-05,16.108234687840998,38.150019526701584,0.6742016680574731
10.0,265.0,25.0,100.0,255.0,120.0,30.2,65.2,2023-03-20 17:36:48,6.0,2462.0,False,2.7634270185942866,6.3802642350023,1.4046357732174306e-05,16.108234687840998,39.08879875594414,0.655286104825719
10.0,262.0,25.0,100.0,250.0,120.0,30.2,65.2,2023-03-20 17:36:55,7.0,2469.0,False,2.7634270185942866,6.180909649685842,1.4046357732174306e-05,16.108234687840998,37.53099456096854,0.655286104825719
10.0,260.0,25.0,100.0,255.0,121.0,30.2,65.2,2023-03-20 17:37:01,6.0,2475.0,False,2.7634270185942866,6.050677399141478,1.4046357732174306e-05,16.108234687840998,39.08879875594414,0.6647104410454185
10.0,262.0,25.0,100.0,255.0,120.0,30.1,65.2,2023-03-20 17:37:08,7.0,2482.0,False,2.767597801753306,6.187655428198008,1.4064874376463143e-05,16.13184943725166,39.12898547390721,0.6558104881761189
10.0,267.0,25.0,100.0,255.0,120.0,30.2,65.3,2023-03-20 17:37:14,6.0,2488.0,False,2.761759851024487,6.5130377567022695,1.40389551722486e-05,16.098794989341208,39.07272970176281,0.6550763915668986
10.0,257.0,25.0,100.0,245.0,120.0,30.2,65.4,2023-03-20 17:37:27,13.0,2501.0,False,2.76009333795841,5.854149559159238,1.4031554953546834e-05,16.089358833547056,35.97764754704177,0.6548667012151924
10.0,260.0,25.0,100.0,252.0,120.0,30.2,65.4,2023-03-20 17:37:33,6.0,2507.0,False,2.76009333795841,6.045397164403544,1.4031554953546834e-05,16.089358833547056,38.11865640736524,0.6548667012151924
10.0,265.0,25.0,100.0,247.0,119.0,30.2,65.5,2023-03-20 17:37:40,7.0,2514.0,False,2.758427479277071,6.371913395140968,1.4024157075822128e-05,16.079926219875805,36.567526878090696,0.6453084050949378
,,92.0,,,,,,2023-03-20 17:37:46,6.0,2520.0,False,2.817967004717604,6.136815246643597,0.0004416210176114737,16.416957096129213,37.567240428970145,0.6573782647124231
10.0,255.0,25.0,100.0,250.0,120.0,30.2,65.6,2023-03-20 17:37:53,7.0,2527.0,False,2.756762274861495,5.724228067055915,1.4016761538827586e-05,16.07049714774469,37.469298485403364,0.6544473892424387
10.0,262.0,25.0,100.0,260.0,123.0,30.2,65.6,2023-03-20 17:37:59,6.0,2533.0,False,2.756762274861495,6.170124315230882,1.4016761538827586e-05,16.07049714774469,40.6139608909025,0.682884794920317
10.0,253.0,25.0,100.0,252.0,121.0,30.1,65.6,2023-03-20 17:38:06,7.0,2540.0,False,2.7609265126859213,5.6075645828154235,1.403525477026016e-05,16.094076468642353,38.126496009096115,0.6643913557211183
10.0,272.0,25.0,100.0,247.0,121.0,30.2,65.7,2023-03-20 17:38:12,6.0,2546.0,False,2.7550977245926944,6.849671158161529,1.4009368342316284e-05,16.061071616570874,36.53744570261007,0.6636470266418104
10.0,267.0,25.0,100.0,252.0,119.0,30.2,65.8,2023-03-20 17:38:18,6.0,2552.0,False,2.753433828351682,6.498830267197267,1.4001977486041257e-05,16.05164962577156,38.055967868591914,0.6446885205593796
10.0,265.0,25.0,100.0,255.0,119.0,30.2,65.8,2023-03-20 17:38:25,7.0,2559.0,False,2.753433828351682,6.363568208680909,1.4001977486041257e-05,16.05164962577156,38.9924327151892,0.6446885205593796
