CH4_ppm,CO_ppm,CO2_ppm,H2_ppm,H2S_ppm,NH3_ppm,LPG_ppm,CNG_ppm,target_Methane,target_CO,target_CO2,target_H2,target_H2S,target_NH3,target_LPG,target_CNG
124.07530712142695,0.5980533053862296,366.87824494254124,5415.060303292487,11.50839900970459,0.8741678631948606,9.147221771011418,3.5192179790238343,0,0,0,1,1,0,0,0
136.08105614175153,1.4856000249870622,410.74597880218005,1.2346711293833041,0.20458965849787342,0.4847958349479282,83.53928,21.74289,0,0,0,0,0,0,1,1
7011.12001637075,45.94744433250635,135.47037331946348,14709.54298654231,0.06559903367624348,0.48893870949048,14.799543706455205,4.406055992420309,1,1,1,1,0,0,0,0
19367.559173021,1.0820779843316382,383.0183931305608,0.11451639516893618,0.023047020295938747,0.13779740155077155,13.762036573192766,3.0799014625019034,1,0,0,0,0,0,0,0
139.20600224154433,4858.388636017536,366.3318935346964,0.38285555728844534,12.0,0.38252767398914334,9.430616940540872,0.3729547017853435,0,1,0,0,1,0,0,0
124.09271164143122,0.919422909909489,374.174975063293,0.2179701507932761,0.44173980195083834,21.780414581298828,6.127721039180046,1.6036919809915111,0,0,0,0,0,1,0,0
175.17807092307817,2.9540346604044343,534.0364318955524,14038.584613613968,10.0,28.30132484436035,9.442357317894823,4.70766866232008,0,0,1,1,1,1,0,0
12282.430567491958,1.5817476189593758,413.84354026007236,32991.38589466822,0.47571485530956126,0.5609971840735617,8.39199664554192,4.643550816533971,1,0,0,1,0,0,0,0
127.28043301458356,2.8695520977865936,413.33964755957555,0.8710292256224528,0.26309612341733946,23.62650489807129,10.42485744466325,2.093525157107541,0,0,0,0,0,1,0,0
113.08903308504951,0.729670072795757,421.01043951020847,0.30712589717445515,23.0,0.5559221547434186,33.30814,20.6154,0,0,0,0,1,0,1,1
143.88217018019486,1.6215507191106058,424.601869764965,1.9274822026230285,16.235288619995117,24.989999771118164,8.293969954113436,4.994008132944972,0,0,0,0,1,1,0,0
7727.054309656276,35.30843099859317,422.3839455992338,0.7655021505236477,0.4235046200692299,0.8155066925236749,10.193380505826061,3.678560766576597,1,1,0,0,0,0,0,0
14727.729047229495,1.139799047531605,181.83098567672863,1.3760058102247434,0.4616112880973615,0.39617646187091693,64.36238,22.1591,1,0,1,0,0,0,1,1
123.59972626205527,1.7433249507669157,413.99438364744765,1.356062930432398,11.526371002197266,0.34282131439853714,5.81101411667865,2.3308928507427957,0,0,0,0,1,0,0,0
467.1049366753553,1.3763804999391152,439.84314198305924,0.2896745043485738,23.26502990722656,0.5032012544674954,5.795560923919699,0.6622462369772875,1,0,0,0,1,0,0,0
193.00033473547174,6955.370192734447,449.09201404146535,1.685236974573165,0.042852754538349136,23.44820022583008,11.367127623217927,4.285886883745787,0,1,0,0,0,1,0,0
149.79318527888876,27.355150939003725,1787.7602704630228,1.569788953045808,0.18970993865917385,0.9016374788115618,5.0427426807938955,4.235872997802128,0,1,1,0,0,0,0,0
20189.83026931177,2.0879458814109553,391.08509614665195,1.4776874173693404,0.09525822069954287,0.223411588526466,10.417855426176317,0.1922441654093604,1,0,0,0,0,0,0,0
186.7172276606706,1.6703934443447241,376.06032842889033,27974.360568711105,0.0662071680351139,0.22696575226060395,8.448986975544969,0.14847491295227777,0,0,0,1,0,0,0,0
95.31044260684963,1.5231780747631978,143.33063721915957,1.475916618396694,10.0,0.7917760353543605,12.382932139318601,3.137749920644967,1,0,1,0,1,0,0,0
161.35164847298321,2.633911523721228,417.472504682895,1.2549534265500455,0.49215312569135183,24.52853775024414,6.854634986395613,3.5788022128666124,0,0,0,0,0,1,0,0
21792.82348962047,21.13746780020198,1011.6647091952262,16893.068414406935,0.3108692169189453,18.852371215820312,58.36107,22.78742,1,1,1,1,1,1,1,1
190.86082465556422,2.092418254166071,430.767405560635,1.0307076048962842,0.05152786761920458,0.6651214499003629,14.19610718612489,0.598979007144344,0,0,0,0,0,0,0,0
179.1451487807622,1.055786597323652,417.7120257464176,1.169247640790002,0.3414504884469325,0.6983771581499583,8.60261819189915,3.0441058943027555,0,0,0,0,0,0,0,0
146.093139107311,2.375140690742054,4977.707373780315,1.8439413326518173,0.4621344737071886,0.9016947049347072,10.596447148207416,2.4568430401288888,0,0,1,0,0,0,0,0
23439.36092597855,0.5922121569992198,365.9902097774472,1.745454605251623,0.23709917005483716,0.6724636333957369,8.320707155116816,1.8632510032752099,1,0,0,0,0,0,0,0
10149.147051263792,1.034001643956371,359.8169027326381,1.0011078522469323,16.0,0.8460364156566932,7.451420329096624,2.5620069782003148,1,0,0,0,1,0,0,0
147.72006332829247,1.5320118976232866,383.6369439121087,1.137178806090807,0.35937196623738565,0.9862107921344401,13.347824133009698,3.0033926917726217,0,0,0,0,0,0,0,0
149.4314533534618,2.722921495392753,390.76922238983497,27159.656770800724,0.4454777314907222,0.8465759529169271,5.1557916424976415,4.448972194519149,0,0,0,1,0,0,0,0
140.73623878629724,0.5701019709757067,4242.304082164756,20974.315801170625,0.26032663309077647,0.34366017177031316,9.241067751378989,3.128995658217809,0,0,1,1,0,0,0,0
156.81673512913645,1.6121650177954947,398.37879217041376,1.1513332112968797,0.25665217905194426,0.8839134329751851,13.02415104530103,1.9451007300232526,0,0,0,0,0,0,0,0
155.2162703304427,7120.206044992862,430.57676445086264,0.25111896115312193,0.2322328622425524,0.9157422157946973,18.75374,22.54044,0,1,0,0,0,0,1,1
183.6613041032693,1.0751197010214149,951.8440897985984,0.6987183593926872,0.19121160822435324,27.497705459594727,14.851283190496678,1.4316110672297282,0,0,1,0,0,1,0,0
110.86571032622624,1295.4873517200738,357.73815817463867,1.9651524333175225,0.20290289986528492,0.6805028556280787,11.973834628502807,2.663084394560352,0,1,0,0,0,0,0,0
122.51776661055455,0.7461949164387905,441.22960436389917,1.4328851101690092,0.22862159925885978,0.8665671962678627,9.181957927198976,3.680233317535931,0,0,0,0,0,0,0,0
18793.287082116512,2.573721983179255,381.2373735746931,1.2992326367869442,0.04376083765362232,0.4361786423287317,8.766366262785027,3.065327496272566,1,0,0,0,0,0,0,0
184.78368672236547,0.7073053931333796,383.3826601842921,0.15125714629241513,0.2491309240311112,0.9426934518374732,14.59709303568571,3.1462513811792236,0,0,0,0,0,0,0,0
199.48242136208677,4626.85801654625,359.7920331881913,4739.449656842531,23.0,21.653839111328125,6.981317734338662,2.3027415873821875,0,1,0,1,1,1,0,0
187.2912016387084,0.9081736840596863,410.88470248449727,1.45681460644435,0.12462138022664626,0.6886146487987757,10.42640420818101,0.12487851842482911,0,0,0,0,0,0,0,0
188.98990070723312,0.7663045111056228,420.82216187099783,1.2418559816832073,0.4872301211325025,0.45655788593097135,26.04176,21.57214,0,0,0,0,0,0,1,1
131.4347942629905,1.6568099938880794,375.8374002160762,1.5493350231080143,0.2679722915994837,24.989999771118164,28.37703,22.58978,0,0,0,0,0,1,1,1
140.16616340093765,1.3635458441298107,386.9876367716107,17985.49998011796,23.518251419067383,0.808515447399662,6.919173215588728,0.283021882842015,0,0,0,1,1,0,0,0
126.80851048205511,0.613032739601896,445.61853209120596,1.0574126870047753,0.292989186209153,23.62855339050293,6.819836356051309,2.101145028797794,0,0,0,0,0,1,0,0
160.62993981927156,0.6622668928711843,406.99818386000845,1.5452434441019827,0.33467916462790487,0.5410319749616251,9.223841711074812,2.6611054227613167,0,0,0,0,0,0,0,0
193.88053542070384,1.2479557656077185,430.24133898715206,18952.40024621223,0.48094874290231643,0.20283286583423163,6.487583881926961,4.8582948951699345,0,0,0,1,0,0,0,0
134.46408865116177,2.4570860674315367,385.7410249401024,1.7697592646694555,0.07237822331096028,0.6197170828191912,10.531166625648567,2.812718292128944,0,0,0,0,0,0,0,0
155.70017818814503,2.6284835034124456,382.15779381049487,0.13201813215564923,9.0,0.5271592179833261,9.451491891278533,0.629564961283649,0,0,0,0,1,0,0,0
13557.694201467786,0.6658932732005503,364.55175508593186,1.6282905602154656,0.3777221720295042,0.2170586761328272,13.993199366132982,3.12279138086504,1,0,0,0,0,0,0,0
11659.526302686145,5558.742167930505,372.1323121339158,1.7911096387574321,0.44382909303016305,0.3939254035736215,5.37820518088464,1.9609833942204453,1,1,0,0,0,0,0,0
119.51855298186557,1.3477260485333071,397.6529188875821,0.18977614178108315,0.3603437332931762,22.76269149780273,13.10883771969919,4.076408525412541,0,0,0,0,0,1,0,0
105.794534453813,2.125201809480633,377.1805213682155,1.1131034758373897,0.3273771492829417,28.115522384643555,67.65214,21.36529,0,0,0,0,0,1,1,1
194.92935230092576,1.2129105619640297,380.6274093422521,0.705225500088929,0.04409361169493009,0.8196910351285935,12.58937311588982,1.6347260737578857,0,0,0,0,0,0,0,0
20549.33147393408,13.047338516516616,967.278642931906,22077.37031269199,25.0,22.79150390625,142.5685,21.17111,1,1,1,1,1,1,1,1
183.4120892002108,1.970680721761424,424.8322447457723,0.5910575647922517,0.2769827948192507,26.46271514892578,7.407718579155773,4.5176620150660405,0,0,0,0,0,1,0,0
168.13294726896913,18.85378406438606,449.8538947318961,0.6236003862184042,0.2605344543325118,0.7951022208420446,11.70966113653989,4.844105434828002,0,1,0,0,0,0,0,0
119.19211614110854,29.286187098042788,357.4323130388097,0.22341262162624417,0.027078616580639092,0.8623319577238353,9.066312630001981,4.718322113832408,0,1,0,0,0,0,0,0
117.54622465790878,2.1711725928133716,388.91996386762713,0.17188471708285108,23.0,0.5706895000424271,9.66406433235754,0.8111175482217664,0,0,0,0,1,0,0,0
181.1988201510545,0.5102531492541313,386.2546390498921,0.8978272123200877,0.0,0.6715469582583189,13.013752151003692,0.39792284620894736,0,0,0,0,1,0,0,0
126.47117106195374,1.3196458568142577,687.3029291843915,1.5000030040498231,0.1295276825221756,28.23052024841309,11.974037789610431,0.7564207153274227,0,0,1,0,0,1,0,0
191.32851837019757,2.023721358433663,361.5972557547485,1007.158508601434,0.359646192811766,22.291831970214844,9.67335435547136,4.354222937118244,0,0,0,1,0,1,0,0
17920.982100620568,3923.808254438848,372.5076882150916,1.2769791139196218,0.4375493975218358,0.7109366405200142,22.70036,23.34584,1,1,0,0,0,0,1,1
167.77086144544694,2232.28764616462,5009.392392374159,2169.159396806728,0.48685077378112795,23.473800659179688,10.75431410366594,1.2495488316369103,0,1,1,1,0,1,0,0
181.44738760309338,1.3301424432162952,401.7869031457715,1.1142155623929553,0.19526865555667838,21.894317626953125,6.719426076536138,2.2025124710236783,0,0,0,0,0,1,0,0
123.5256388415645,36.32808524303444,3454.745486912651,1.4047477733158857,0.30547307968437143,0.2946569963915991,12.521866895168827,4.416927349765072,0,1,1,0,0,0,0,0
127.62073634565661,2.7462991797454093,400.1166028233999,27591.137803301383,0.0,0.45672544748796295,6.998899658595183,2.128945022351968,0,0,0,1,1,0,0,0
196.45188861392018,1.2401256623995187,444.6189988574175,0.6510806274451982,11.0,0.4159869091869668,12.012724201813473,1.125571234429693,0,0,0,0,1,0,0,0
16460.1796018396,0.0,429.2406980967829,1.7009300377481458,0.2031143556491833,0.40275993227854245,6.248570332526281,2.247371823788316,1,1,0,0,0,0,0,0
142.99570499000478,2.709090074356095,4460.037055784551,0.9140537059207171,0.3258795469695398,23.836143493652344,12.91507794301273,3.6069321858224184,0,0,1,0,0,1,0,0
143.2515593242366,1.814261480897769,400.37408593271806,7016.120525736906,0.1465845108032226,0.8075494032249343,5.911950672609617,3.5841406639236313,0,0,0,1,1,0,0,0
125.30347499296835,1257.933869906721,392.98403211715106,0.999214144756212,0.2503302565814486,0.8585361705765876,14.888407645289274,4.7924599944146005,0,1,0,0,0,0,0,0
177.57910864370905,0.691672294702247,377.76090616995265,0.6892955173540918,0.13462679478034084,0.46324043552160976,14.364193341953149,0.6898444428838563,0,0,0,0,0,0,0,0
177.18493432291552,0.8154084337371956,410.1050347566296,0.3282122042682025,0.05647826285209401,26.710508346557617,12.663881204858521,1.5464506209246314,0,0,0,0,0,1,0,0
137.83180142237856,0.0,397.62810274641583,1.096906080896945,0.47947675373711196,0.8444543949192254,14.959659660382213,0.3290477585274426,0,1,0,0,0,0,0,0
183.51257910807337,2.2294735037836784,429.0211879349839,1.4043652160950792,0.4501521209935913,27.711483001708984,11.821108842555638,0.34201926898604296,0,0,0,0,0,1,0,0
121.30749343990024,2.9263720966556708,381.49011200134714,1.5567454741645357,0.08207386850373671,0.9927920782473046,19.26937,21.06206,0,0,0,0,0,0,1,1
100.43057756676787,1.667153069026214,374.4748702331135,0.5251866575470951,0.48750555100280873,0.853724339473348,6.13994524548797,3.239719659273972,0,0,0,0,0,0,0,0
19335.400460037497,0.5184546970172264,3889.593163537997,0.9169189837728955,11.726384162902832,0.9211190336329086,5.926999764076567,4.776283669359838,1,0,1,0,1,0,0,0
199.40777724523787,0.9537596391515828,404.8298583855965,27915.660771874875,0.29478622268087523,0.5811506779481677,10.43748438073382,2.426682790041247,0,0,0,1,0,0,0,0
103.86443098268846,9699.277035456194,149.85730151092736,1.1429948796505522,0.2611087019597972,0.2241239257300704,6.715143466894471,0.07034325328032387,0,1,1,0,0,0,0,0
120.79980737084605,40.92605505709648,431.8653081885807,1.9270118745815927,0.3389509435611352,0.8077834230927989,11.668592985914403,3.741857004585671,0,1,0,0,0,0,0,0
151.89146424870842,1.966329742572484,407.58607256119046,1.4372175043209825,0.45475014746122516,24.103151321411133,8.541220137943759,2.6597923935880416,0,0,0,0,0,1,0,0
19751.30855285255,2.6902664466409267,399.6643375455519,0.19734907862635878,0.1311495878686499,0.8211053604599461,5.513787602015714,4.734127266095854,1,0,0,0,0,0,0,0
8778.163461816788,483.1687137490636,3996.8336037219287,34763.532773002444,0.0,27.872886657714844,87.11759,20.72383,1,1,1,1,1,1,1,1
139.52346537588943,1.8499911856270668,434.36773943785977,0.9662232439258035,0.3116933382996162,0.8300049100394343,11.217317725025733,4.524756023924032,0,0,0,0,0,0,0,0
174.70758006298863,0.8606300320159719,418.84065329786984,21281.550869385595,0.4790826174551367,0.13062226922790754,12.629373013312371,3.0850837234654644,0,0,0,1,0,0,0,0
18502.729738011956,2.1131048963488497,3991.241368326706,0.1454609626128189,0.11582709481042941,0.8985173810380915,18.73278,22.46649,1,0,1,0,0,0,1,1
118.8836420475639,2.405880066005834,364.4704229961508,1.5855882388986606,0.2432808533787325,0.6717469253433745,31.45337,21.46256,0,0,0,0,0,0,1,1
119.54958273965873,23.254360191162483,327.0419218329752,0.5537617203105867,0.12680032589970536,0.2578047658436009,5.9077904193926765,3.411592871146671,0,1,1,0,0,0,0,0
19256.352979611693,653.4229953442848,144.42680129325328,21989.988254360826,0.0,22.350465774536133,29.10603,21.75511,1,1,1,1,1,1,1,1
147.94170748058912,0.9646639762270834,367.44831258003296,0.3543718062807515,5.743477821350098,0.7933440522926586,18.99528,21.80398,0,0,0,0,1,0,1,1
186.1814417816014,2.8351756553870375,912.1689263743096,1.9335417201299614,0.2941712521675264,22.46920394897461,10.79748482343845,4.2805155155353845,0,0,1,0,0,1,0,0
23216.91446103661,2.015423958528564,410.82762484934244,0.9390020441624044,0.14045528401954283,0.18701480781073132,5.257356861675696,4.758544805100643,1,0,0,0,0,0,0,0
169.04019545155015,2.5379136534410462,417.98670798574153,1.110272215905962,6.27787446975708,0.9711764057280897,14.13568599446613,1.3755793892714756,0,0,0,0,1,0,0,0
12260.206683024937,2711.431038503793,3992.4171110082143,26072.524685661912,6.0,26.31698226928711,26.43609,21.14685,1,1,1,1,1,1,1,1
141.18434403009738,2841.152442775638,429.3203853461604,26357.21240812413,0.12421271202288497,0.3427920241097185,14.651193621785517,4.8124199964272325,0,1,0,1,0,0,0,0
140.33544032491284,1.7059825343083568,388.97421096736286,30021.97039352797,0.4733837861682194,0.2572962723363299,14.591010424641077,1.3807326044708879,0,0,0,1,0,0,0,0
7189.32534344806,16.51224968088875,358.912885861291,1.5936386312185442,0.4153578928762351,0.510539789491643,11.528288113029543,3.548839757540183,1,1,0,0,0,0,0,0
12510.326477448229,48.11879269462634,437.0469435879751,0.46335022277169036,0.4696715707174405,0.2462822093311697,9.058001881029927,4.281800728712397,1,1,0,0,0,0,0,0
22038.583044467985,1.343215772341864,360.6362940907779,1.0685392387104986,0.30453584363697656,0.8734302134570174,9.604098296623501,2.5740416134994244,1,0,0,0,0,0,0,0
12813.160003350667,8260.040676783392,405.51219917883606,17320.630206988193,0.4999867827216138,24.31574440002441,9.38625594278519,0.9778154435145747,1,1,0,1,0,1,0,0
109.7787997445443,6421.762970342128,353.85496436542843,0.5697689260070125,0.09452647360335259,0.2998624769584609,11.2421482960745,4.458548668554726,0,1,0,0,0,0,0,0
19599.80667819852,23.17312472327,411.31927236770235,24935.439108690312,0.01832905980999111,0.3596802621534737,12.417306290807517,2.793799018251892,1,1,0,1,0,0,0,0
22928.89266731689,2.231866108022735,921.783759187388,18966.984043001423,0.3921935618579221,0.4537838429140224,67.65214,21.36529,1,0,1,1,0,0,1,1
118.53752728024857,2.4282446043027113,413.69084859651673,1.7448687058988466,0.29232863065024767,0.4696760366158139,51.46516,22.26963,0,0,0,0,0,0,1,1
146.38281104628763,1.2781228630100834,393.4799668583502,1.0301462662863343,0.15139707606309954,0.528437190138701,24.27952,22.3065,0,0,0,0,0,0,1,1
128.9429707508065,2.914811309484946,443.330112382606,0.5977058656901989,0.02132592179676729,24.263803482055664,8.207128686500551,0.18546790498478294,0,0,0,0,0,1,0,0
179.6060447625871,9.586908573715618,375.1705584527663,33969.255166422685,0.08889153785303006,0.8797055404754132,12.96625947287093,4.954226558173787,0,1,0,1,0,0,0,0
7324.82811270639,7027.5598891969485,100.60319984214526,20049.439861439794,0.0,28.40449905395508,19.57639,23.01033,1,1,1,1,1,1,1,1
180.27206052883656,2.4852230238571087,106.00729397551082,0.27722469991501286,0.4194528139996347,0.7689889007641227,5.165155067701052,1.3333181237906593,0,0,1,0,0,0,0,0
126.60308726216653,1.8638342442005489,357.6959697209292,1.1539556838673393,0.09613263658660909,27.428016662597656,14.6303020074109,4.781131132343378,0,0,0,0,0,1,0,0
127.41343936886084,1.152749909862447,436.33941437924597,1.1677004856019688,0.36738186495138914,22.512414932250977,24.27952,22.3065,0,0,0,0,0,1,1,1
125.47283501174674,35.931580280448394,359.57763528965154,0.8846708259419888,0.04388689866953177,0.29430049301213196,7.137897301748279,2.7115363040967515,0,1,0,0,0,0,0,0
113.5038096056236,1.3610838399842722,370.1258540293801,23002.368921175766,6.780075073242188,0.9855259404396417,8.4257001976282,2.418242793397466,0,0,0,1,1,0,0,0
13559.797480580484,0.9634303766857156,362.7353023585201,20976.472853680654,0.46677529184052546,27.69353675842285,18.75374,22.54044,1,0,0,1,0,1,1,1
3510.172989503373,16.133521026808207,362.85525408495596,1.1957887636625457,11.0,0.7285859604080505,28.15123,21.47474,1,1,0,0,1,0,1,1
13150.66063280342,52.485952517256194,390.03137407277444,1.064202084861834,0.42098698973584664,0.2701695507404973,6.442522442085906,0.21409862545310354,1,1,0,0,0,0,0,0
184.66710505082435,1.829312235289147,367.55052357236116,0.6169586238142996,23.668758392333984,0.4825553237888197,7.432000468438586,3.4326558023205678,0,0,0,0,1,0,0,0
139.91953026577903,1684.5351315452417,438.20993534332206,6156.967462462363,0.4479844606271547,0.7673710329317799,9.34958880772342,2.537687539707007,0,1,0,1,0,0,0,0
103.51168111096666,2.8262084510503414,443.31786223242887,1.2198651778933065,11.591127395629885,0.7376836582319772,7.641902846215326,1.8822996079929517,0,0,0,0,1,0,0,0
116.19415702496312,2.3686336028974075,367.975165100865,23935.020768745188,0.06114678774557053,0.9885447365234648,11.926830496681678,2.58357734420181,0,0,0,1,0,0,0,0
163.925034035617,0.904972772007919,371.7694100346443,1.023212393967795,0.008873072195213327,22.52908515930176,74.68135,23.68271,0,0,0,0,0,1,1,1
178.2905274171724,2.879894766877853,380.26456193757633,0.31724943447268283,0.059156698459435886,21.664701461791992,6.853841406650226,0.40177264641089283,0,0,0,0,0,1,0,0
121.0934388488713,1.9283776907788508,404.10775187620595,0.3653686993332621,0.2320830699622603,0.6119112949755668,134.235,21.85287,0,0,0,0,0,0,1,1
191.73955892661422,0.5516547381295183,398.4963575382644,1.3256866359303827,0.39371479542722915,0.16379465265644516,29.32232,22.6515,0,0,0,0,0,0,1,1
17231.589419725817,0.9905428458335581,704.0788307677979,0.5724408751118052,0.16706374161120113,26.579137802124023,5.157007971777783,4.473343878047432,1,0,1,0,0,1,0,0
184.8380754061081,2.4920769768269704,699.5961049242082,0.6197985742815583,0.30658037806521665,0.49771822133384336,29.40658,21.63309,0,0,1,0,0,0,1,1
122.76611467992142,0.8194144246391271,435.2308638048341,34676.37163874205,0.3781717701656033,0.33826462421928727,7.193398616011639,0.7414611650837732,0,0,0,1,0,0,0,0
105.05359886500577,2.6282481878646724,398.72953717729234,0.8167839876359597,0.3922107642904367,0.33759232605028405,83.53928,21.74289,0,0,0,0,0,0,1,1
19827.66726464374,2.4658127156623184,323.4152181873299,12084.090023992308,0.42276596473445216,0.27172998835992423,87.11759,20.72383,1,0,1,1,0,0,1,1
19256.352979611693,0.5881416573034216,426.31124658058445,0.4640011551305846,0.39914004360779326,23.36915397644043,9.561312974469029,3.5891079641677304,1,0,0,0,0,1,0,0
161.89163811735258,1.3276146364560764,381.79339857396553,0.6618651514616981,0.1856040954589843,0.5604491356356381,10.673656124418681,3.515259625331593,0,0,0,0,1,0,0,0
175.996688370073,1.7671938587194476,430.2895861323121,0.6889549084460238,22.785682678222656,0.6416537496071367,6.801710476552806,0.2508756333998696,0,0,0,0,1,0,0,0
24033.26916736462,0.690061573292466,423.6419508399597,0.8135566624583556,18.0,0.15525351565244092,11.299397733014262,1.4532544742460285,1,0,0,0,1,0,0,0
18208.871073406503,1.9490354850342926,362.07554108176964,38030.26125923898,0.4420669689569208,27.503576278686523,7.9925304627407865,4.076805010692846,1,0,0,1,0,1,0,0
15521.966681149965,0.0,382.53562771032193,3734.565703128892,22.0,0.4220403681775581,8.277572180011639,4.134687900293407,1,1,0,1,1,0,0,0
172.8374965746409,2.000351226840103,413.0959065622036,34010.200590033826,0.16256577473213019,0.8902710950976981,38.93709,22.46649,0,0,0,1,0,0,1,1
144.1222748480558,1.734291100925564,424.64467568455814,27820.408228208817,0.002883067782739668,0.929116675616824,32.63163,23.02274,0,0,0,1,0,0,1,1
187.66781387517028,2.667122162677299,393.2032098566194,1.2188251178787064,0.14552434905319722,0.9371278218887386,7633.272,21.31671,0,0,0,0,0,0,1,1
14067.173090792485,2.9099235469290283,406.274257959228,0.4520107983849265,0.43073772257512116,0.46761940493768406,11.02076213247392,4.349856474820545,1,0,0,0,0,0,0,0
174.47709278167542,2.7529738145614973,916.298925133465,1.6764502638955443,0.38685850778121894,0.7660348408214878,19.12164,22.33111,0,0,1,0,0,0,1,1
8736.745284009075,0.5923891194914193,350.35710716192995,0.24005424260585387,0.22642484533841345,0.3215192373627964,14.048195117822406,2.181758228763469,1,0,0,0,0,0,0,0
174.9352861699006,0.7490690133695217,305.4363150019652,0.8677053321894767,0.3928549046953269,0.828933169028845,8.915353518172584,1.8531097860665457,0,0,1,0,0,0,0,0
24572.97976597735,13.781088794523736,676.7566668334887,6257.263492454687,2.974228858947754,26.65383720397949,58.36107,22.78742,1,1,1,1,1,1,1,1
111.7843900905831,18.771592164138468,405.4253745366405,1.813700298787292,0.46917302403985434,0.8081485722793952,12.435745945630476,4.691974356785346,0,1,0,0,0,0,0,0
123.83385293620601,9970.627388278746,355.39499152241297,10974.13093315511,0.36497494315526935,0.22466335142686777,10.274482289405727,1.1106459959830572,0,1,0,1,0,0,0,0
150.28749369803532,2.596271351535208,442.5972286053883,0.5363682395634877,0.2721662206524207,27.986299514770508,13.592459151483009,1.6085004772893825,0,0,0,0,0,1,0,0
150.5276922293096,2.846138694086118,927.8163792355484,21117.240175545798,0.399601624394785,0.7259396143906239,8.335591065779656,2.415203011637495,0,0,1,1,0,0,0,0
158.26443493145376,1.3340103535807568,2994.1600727824507,1.7463021889585975,0.0,0.7090737333600744,7.464141071634149,0.11436283877577447,0,0,1,0,1,0,0,0
139.51018375478907,2.6217718619566126,444.69713829341816,1.8375869969742362,23.0,0.28969907156283403,8.894085683749662,4.438787116421655,0,0,0,0,1,0,0,0
178.68913814500277,1.7600051940425243,398.49682313416866,36870.92236798668,12.0,27.377403259277344,12.431866170058255,0.7054390773865138,0,0,0,1,1,1,0,0
3184.7750404836524,2.1464870339504003,431.0127405653226,0.8605720277536556,0.1783733367919922,0.6698748566472653,9.808070972140573,3.7711282259267525,1,0,0,0,1,0,0,0
124.67250534794712,0.8135847095309561,710.9376412599713,29052.29063829941,0.37001756176247763,0.5476312657470449,58.36107,22.78742,0,0,1,1,0,0,1,1
173.6523217701888,0.6583833456707315,358.90110521077145,26035.03059249976,0.4904000041769812,0.3723217979587422,5.998970634721915,0.8886743548604692,0,0,0,1,0,0,0,0
167.79718525450448,2.4510081039254654,365.9257773426103,1.8100847184060873,0.39235838648565163,0.7798972576120661,64.36238,22.1591,0,0,0,0,0,0,1,1
152.30904992793148,1.996123531997017,399.41750855576396,0.5745826120004545,0.08345565606424249,0.30353234988549227,29.40658,21.63309,0,0,0,0,0,0,1,1
118.85302338741602,2.5597157593336197,383.9645963066928,14239.327581242667,0.39756548689276777,0.14685224838203623,10.220586246028507,3.718442740347481,0,0,0,1,0,0,0,0
179.52322585827096,0.789458329964149,423.4974577567254,1.6685033313660687,0.41351468647831324,0.19008743768351027,7.161382774236623,2.523806687925527,0,0,0,0,0,0,0,0
196.06262856288328,0.9296928115134052,530.4462813650005,0.12822822745662754,0.4275847155320611,0.24417357791334884,5.283702650634736,2.4873112310899694,0,0,1,0,0,0,0,0
172.18363322336134,0.657471499831978,357.38310281928455,1.8902016046107757,0.43395151894320055,0.49789423834265634,13.902224495002018,0.15550361930793288,0,0,0,0,0,0,0,0
191.7859996625734,2.1253179361794774,429.68897944830235,1.6670097870121934,0.3970991997117294,20.382511138916016,11.496138303162091,3.2033014238370456,0,0,0,0,0,1,0,0
198.41852649479998,2.038953643366603,406.1914812604849,22087.895573547856,0.4600438963462666,0.45523707051504836,11.288606718281931,2.257772680389671,0,0,0,1,0,0,0,0
135.20506742392382,1.563884131315471,405.8729990093304,0.6409176919977448,0.3888990057650312,26.97912979125977,9.99095052786392,0.6511045065798482,0,0,0,0,0,1,0,0
163.8223552926337,0.8382150677667826,1995.7629857589648,0.7472995643774278,2.490694046020508,0.6885260023517666,14.142607850717177,1.821999696448167,0,0,1,0,1,0,0,0
147.3932737638078,0.5596245693176489,397.1261634812751,22705.18324215196,0.28978682533199135,0.39330103353345935,14.308501187659457,2.3431154755437538,0,0,0,1,0,0,0,0
198.662874686323,1.147423571986603,56.1812411136507,19375.404503536556,0.2553134540272246,26.89339256286621,11.640770183037386,1.7568024943151528,0,0,1,1,0,1,0,0
109.38078240077249,0.5070155675384884,274.2209983742448,1.7378407089726051,0.37814912387330285,0.3258286896715952,6.028521017333103,0.5629383732799725,0,0,1,0,0,0,0,0
141.23749142972247,2.871896614662188,362.55647417687356,1.8453595861719667,0.08055326555925957,0.9843687197195696,9.276157289448786,1.2369257393672017,0,0,0,0,0,0,0,0
187.5539044527236,0.9254973334830738,429.35399284687145,4225.608093208794,0.10757565978737532,0.4391771356288007,14.91087388206966,2.842925160994646,0,0,0,1,0,0,0,0
128.40513105265154,1.163726954826927,393.90057429845984,1.944557938001574,0.4004489288397848,24.989999771118164,9.49278960883036,1.7740804494681135,0,0,0,0,0,1,0,0
178.77928506388727,43.8714121138069,353.9545257637706,1.9055907365217786,0.11185389534127044,0.8159660544097913,14.768838136367867,3.4433696508267713,0,1,0,0,0,0,0,0
138.27831627802556,2.9873841683208022,3988.969016323209,0.2827757141737315,0.4308198532289325,0.19125104472255106,5.333617002217398,1.16201875579803,0,0,1,0,0,0,0,0
