blast,tracf,trid,offset,gelev,selev,sx,sy,gx,gy,ppv,total_charge,max_charge,num_holes,detonator_code,scaled_distance_usbm,scaled_distance_langefors,elevation_diff,vibration_hazard
10009,75,13,1031,754.4,841.9,492233.9,5264503.5,492874.9,5265310.68,0.58145016,6361.0,513.4,15,1,45.502025879889494,128.75774948036897,-87.5,0
10009,33,12,142,890.0,841.9,492233.9,5264503.5,492364.15,5264560.0,16.86467,6361.0,513.4,15,1,6.267010353971201,17.733851043852955,48.10000000000002,1
10009,33,14,142,890.0,841.9,492233.9,5264503.5,492364.15,5264560.0,6.3705425,6361.0,513.4,15,1,6.267010353971201,17.733851043852955,48.10000000000002,1
10009,33,13,142,890.0,841.9,492233.9,5264503.5,492364.15,5264560.0,11.149809,6361.0,513.4,15,1,6.267010353971201,17.733851043852955,48.10000000000002,1
10009,2,12,1130,786.6,841.9,492233.9,5264503.5,491227.7,5263988.5,0.2524966,6361.0,513.4,15,1,49.871279577376455,141.12149070108336,-55.299999999999955,0
10009,2,14,1130,786.6,841.9,492233.9,5264503.5,491227.7,5263988.5,0.2611276,6361.0,513.4,15,1,49.871279577376455,141.12149070108336,-55.299999999999955,0
10009,2,13,1130,786.6,841.9,492233.9,5264503.5,491227.7,5263988.5,0.29952854,6361.0,513.4,15,1,49.871279577376455,141.12149070108336,-55.299999999999955,0
10009,73,12,1129,775.7,841.9,492233.9,5264503.5,492478.31,5265605.47,0.5072152,6361.0,513.4,15,1,49.82714570164426,140.99660442612665,-66.19999999999993,0
10009,73,14,1129,775.7,841.9,492233.9,5264503.5,492478.31,5265605.47,0.4597413,6361.0,513.4,15,1,49.82714570164426,140.99660442612665,-66.19999999999993,0
10009,73,13,1129,775.7,841.9,492233.9,5264503.5,492478.31,5265605.47,0.42740238,6361.0,513.4,15,1,49.82714570164426,140.99660442612665,-66.19999999999993,0
10009,55,12,1002,730.8000000000001,841.9,492233.9,5264503.5,491815.61,5265414.2,1.9095078,6361.0,513.4,15,1,44.222143483655934,125.13604750662437,-111.09999999999991,1
10009,55,14,1002,730.8000000000001,841.9,492233.9,5264503.5,491815.61,5265414.2,2.3769245,6361.0,513.4,15,1,44.222143483655934,125.13604750662437,-111.09999999999991,1
10009,55,13,1002,730.8000000000001,841.9,492233.9,5264503.5,491815.61,5265414.2,1.85011,6361.0,513.4,15,1,44.222143483655934,125.13604750662437,-111.09999999999991,1
10009,24,12,312,746.2,841.9,492233.9,5264503.5,491921.60000000003,5264507.95,4.334923,6361.0,513.4,15,1,13.769769228443765,38.964517786493815,-95.69999999999993,1
10009,24,14,312,746.2,841.9,492233.9,5264503.5,491921.60000000003,5264507.95,3.996028,6361.0,513.4,15,1,13.769769228443765,38.964517786493815,-95.69999999999993,1
10009,24,13,312,746.2,841.9,492233.9,5264503.5,491921.60000000003,5264507.95,2.2664795,6361.0,513.4,15,1,13.769769228443765,38.964517786493815,-95.69999999999993,1
10009,51,12,686,987.2,841.9,492233.9,5264503.5,492908.09,5264630.7,0.5299742,6361.0,513.4,15,1,30.275838752283406,85.6719846203037,145.30000000000007,0
10009,51,14,686,987.2,841.9,492233.9,5264503.5,492908.09,5264630.7,0.52918744,6361.0,513.4,15,1,30.275838752283406,85.6719846203037,145.30000000000007,0
10009,51,13,686,987.2,841.9,492233.9,5264503.5,492908.09,5264630.7,0.38488716,6361.0,513.4,15,1,30.275838752283406,85.6719846203037,145.30000000000007,0
10009,61,12,1435,760.9,841.9,492233.9,5264503.5,491696.86,5265833.8,0.51293916,6361.0,513.4,15,1,63.332111675694875,179.2118045628802,-81.0,0
10009,61,14,1435,760.9,841.9,492233.9,5264503.5,491696.86,5265833.8,0.3137644,6361.0,513.4,15,1,63.332111675694875,179.2118045628802,-81.0,0
10009,61,13,1435,760.9,841.9,492233.9,5264503.5,491696.86,5265833.8,0.41726995,6361.0,513.4,15,1,63.332111675694875,179.2118045628802,-81.0,0
10009,6,12,819,856.4,841.9,492233.9,5264503.5,492136.88,5263690.0,0.12489611,6361.0,513.4,15,1,36.145644224664885,102.28185918954625,14.5,0
10009,6,14,819,856.4,841.9,492233.9,5264503.5,492136.88,5263690.0,0.13754171,6361.0,513.4,15,1,36.145644224664885,102.28185918954625,14.5,0
10009,6,13,819,856.4,841.9,492233.9,5264503.5,492136.88,5263690.0,0.0905208,6361.0,513.4,15,1,36.145644224664885,102.28185918954625,14.5,0
10009,14,12,741,948.7,841.9,492233.9,5264503.5,492411.84,5263783.79,0.21910065,6361.0,513.4,15,1,32.70320191755394,92.5407297429228,106.80000000000007,0
10009,14,14,741,948.7,841.9,492233.9,5264503.5,492411.84,5263783.79,0.23455936,6361.0,513.4,15,1,32.70320191755394,92.5407297429228,106.80000000000007,0
10009,14,13,741,948.7,841.9,492233.9,5264503.5,492411.84,5263783.79,0.1898185,6361.0,513.4,15,1,32.70320191755394,92.5407297429228,106.80000000000007,0
10009,8,12,793,740.3000000000001,841.9,492233.9,5264503.5,491450.4,5264382.04,2.0702372,6361.0,513.4,15,1,34.9981634556279,99.03481604067177,-101.59999999999991,1
10009,8,14,793,740.3000000000001,841.9,492233.9,5264503.5,491450.4,5264382.04,1.2062006,6361.0,513.4,15,1,34.9981634556279,99.03481604067177,-101.59999999999991,1
10009,8,13,793,740.3000000000001,841.9,492233.9,5264503.5,491450.4,5264382.04,1.4339457,6361.0,513.4,15,1,34.9981634556279,99.03481604067177,-101.59999999999991,1
10009,67,12,1029,923.3000000000001,841.9,492233.9,5264503.5,493144.76,5264982.83,0.2868318,6361.0,513.4,15,1,45.41375812842511,128.50797693045556,81.40000000000009,0
10009,67,14,1029,923.3000000000001,841.9,492233.9,5264503.5,493144.76,5264982.83,0.25175762,6361.0,513.4,15,1,45.41375812842511,128.50797693045556,81.40000000000009,0
10009,67,13,1029,923.3000000000001,841.9,492233.9,5264503.5,493144.76,5264982.83,0.30139768,6361.0,513.4,15,1,45.41375812842511,128.50797693045556,81.40000000000009,0
10009,29,12,759,710.7,841.9,492233.9,5264503.5,491577.73,5264884.53,1.93645,6361.0,513.4,15,1,33.49761168073339,94.7886826921436,-131.19999999999993,1
10009,29,14,759,710.7,841.9,492233.9,5264503.5,491577.73,5264884.53,2.6632328,6361.0,513.4,15,1,33.49761168073339,94.7886826921436,-131.19999999999993,1
10009,29,13,759,710.7,841.9,492233.9,5264503.5,491577.73,5264884.53,2.1871214,6361.0,513.4,15,1,33.49761168073339,94.7886826921436,-131.19999999999993,1
10009,20,12,656,951.8000000000001,841.9,492233.9,5264503.5,492615.69,5263970.0,0.22882313,6361.0,513.4,15,1,28.95182248031766,81.92539637160237,109.90000000000009,0
10009,20,14,656,951.8000000000001,841.9,492233.9,5264503.5,492615.69,5263970.0,0.7866755,6361.0,513.4,15,1,28.95182248031766,81.92539637160237,109.90000000000009,0
10009,20,13,656,951.8000000000001,841.9,492233.9,5264503.5,492615.69,5263970.0,0.5256565,6361.0,513.4,15,1,28.95182248031766,81.92539637160237,109.90000000000009,0
10009,12,12,597,813.6,841.9,492233.9,5264503.5,492014.39,5263948.7,0.60675275,6361.0,513.4,15,1,26.347923812118356,74.55710614915643,-28.299999999999955,0
10009,12,14,597,813.6,841.9,492233.9,5264503.5,492014.39,5263948.7,0.61741793,6361.0,513.4,15,1,26.347923812118356,74.55710614915643,-28.299999999999955,0
10009,12,13,597,813.6,841.9,492233.9,5264503.5,492014.39,5263948.7,0.44175512,6361.0,513.4,15,1,26.347923812118356,74.55710614915643,-28.299999999999955,0
10010,9,12,1125,739.4,980.0,492687.2,5264540.0,491599.02,5264254.79,0.19457644,4647.4,473.4,11,0,51.70569685685003,144.34766773225877,-240.60000000000002,0
10010,9,14,1125,739.4,980.0,492687.2,5264540.0,491599.02,5264254.79,0.2018972,4647.4,473.4,11,0,51.70569685685003,144.34766773225877,-240.60000000000002,0
10010,9,13,1125,739.4,980.0,492687.2,5264540.0,491599.02,5264254.79,0.21592128,4647.4,473.4,11,0,51.70569685685003,144.34766773225877,-240.60000000000002,0
10010,58,12,587,786.1,980.0,492687.2,5264540.0,492485.63,5265091.45,1.4474535,4647.4,473.4,11,0,26.97888360441864,75.31740529674302,-193.89999999999998,1
10010,58,14,587,786.1,980.0,492687.2,5264540.0,492485.63,5265091.45,1.5931988,4647.4,473.4,11,0,26.97888360441864,75.31740529674302,-193.89999999999998,1
10010,58,13,587,786.1,980.0,492687.2,5264540.0,492485.63,5265091.45,1.3056908,4647.4,473.4,11,0,26.97888360441864,75.31740529674302,-193.89999999999998,1
10010,70,12,1559,782.0,980.0,492687.2,5264540.0,491981.05,5265930.0,0.15506959,4647.4,473.4,11,0,71.65260568873707,200.0337902174146,-198.0,0
10010,70,14,1559,782.0,980.0,492687.2,5264540.0,491981.05,5265930.0,0.25783342,4647.4,473.4,11,0,71.65260568873707,200.0337902174146,-198.0,0
10010,70,13,1559,782.0,980.0,492687.2,5264540.0,491981.05,5265930.0,0.19298041,4647.4,473.4,11,0,71.65260568873707,200.0337902174146,-198.0,0
10010,59,12,421,891.0,980.0,492687.2,5264540.0,492917.14,5264893.08,1.6851301,4647.4,473.4,11,0,19.34942077931899,54.018104991360836,-89.0,1
10010,59,14,421,891.0,980.0,492687.2,5264540.0,492917.14,5264893.08,2.5420027,4647.4,473.4,11,0,19.34942077931899,54.018104991360836,-89.0,1
10010,59,13,421,891.0,980.0,492687.2,5264540.0,492917.14,5264893.08,1.2484751,4647.4,473.4,11,0,19.34942077931899,54.018104991360836,-89.0,1
10010,53,12,1535,724.6,980.0,492687.2,5264540.0,491561.05,5265583.05,0.3722285,4647.4,473.4,11,0,70.5495508224576,196.95437330579307,-255.39999999999998,0
10010,53,14,1535,724.6,980.0,492687.2,5264540.0,491561.05,5265583.05,0.2518257,4647.4,473.4,11,0,70.5495508224576,196.95437330579307,-255.39999999999998,0
10010,53,13,1535,724.6,980.0,492687.2,5264540.0,491561.05,5265583.05,0.3087548,4647.4,473.4,11,0,70.5495508224576,196.95437330579307,-255.39999999999998,0
10010,63,12,1107,759.2,980.0,492687.2,5264540.0,492099.78,5265477.71,0.2832492,4647.4,473.4,11,0,50.87840570714044,142.03810504854263,-220.79999999999995,0
10010,63,14,1107,759.2,980.0,492687.2,5264540.0,492099.78,5265477.71,0.31473142,4647.4,473.4,11,0,50.87840570714044,142.03810504854263,-220.79999999999995,0
10010,63,13,1107,759.2,980.0,492687.2,5264540.0,492099.78,5265477.71,0.4616263,4647.4,473.4,11,0,50.87840570714044,142.03810504854263,-220.79999999999995,0
10010,15,12,1222,761.6,980.0,492687.2,5264540.0,491465.67,5264579.17,0.33192772,4647.4,473.4,11,0,56.16387694139622,156.79364441672908,-218.39999999999998,0
10010,15,14,1222,761.6,980.0,492687.2,5264540.0,491465.67,5264579.17,0.14117372,4647.4,473.4,11,0,56.16387694139622,156.79364441672908,-218.39999999999998,0
10010,15,13,1222,761.6,980.0,492687.2,5264540.0,491465.67,5264579.17,0.3071102,4647.4,473.4,11,0,56.16387694139622,156.79364441672908,-218.39999999999998,0
10010,18,12,805,735.3000000000001,980.0,492687.2,5264540.0,491918.97000000003,5264298.46,0.22922331,4647.4,473.4,11,0,36.99829863979047,103.28877557730516,-244.69999999999993,0
10010,18,14,805,735.3000000000001,980.0,492687.2,5264540.0,491918.97000000003,5264298.46,0.34234732,4647.4,473.4,11,0,36.99829863979047,103.28877557730516,-244.69999999999993,0
10010,18,13,805,735.3000000000001,980.0,492687.2,5264540.0,491918.97000000003,5264298.46,0.28103793,4647.4,473.4,11,0,36.99829863979047,103.28877557730516,-244.69999999999993,0
10010,21,12,777,1021.5,980.0,492687.2,5264540.0,492574.64,5263770.8,0.2179007,4647.4,473.4,11,0,35.71140129579776,99.69612251374672,41.5,0
10010,21,14,777,1021.5,980.0,492687.2,5264540.0,492574.64,5263770.8,0.1654985,4647.4,473.4,11,0,35.71140129579776,99.69612251374672,41.5,0
10010,21,13,777,1021.5,980.0,492687.2,5264540.0,492574.64,5263770.8,0.20984876,4647.4,473.4,11,0,35.71140129579776,99.69612251374672,41.5,0
10010,57,12,798,740.1,980.0,492687.2,5264540.0,492386.08,5265279.29,0.27487415,4647.4,473.4,11,0,36.67657430379229,102.39061231141555,-239.89999999999998,0
10010,57,14,798,740.1,980.0,492687.2,5264540.0,492386.08,5265279.29,0.5477238,4647.4,473.4,11,0,36.67657430379229,102.39061231141555,-239.89999999999998,0
10010,57,13,798,740.1,980.0,492687.2,5264540.0,492386.08,5265279.29,0.75851226,4647.4,473.4,11,0,36.67657430379229,102.39061231141555,-239.89999999999998,0
10010,17,12,913,764.7,980.0,492687.2,5264540.0,491789.69,5264370.0,0.3204822,4647.4,473.4,11,0,41.96204553804807,117.146151679602,-215.29999999999995,0
10010,17,14,913,764.7,980.0,492687.2,5264540.0,491789.69,5264370.0,1.0692205,4647.4,473.4,11,0,41.96204553804807,117.146151679602,-215.29999999999995,1
10010,17,13,913,764.7,980.0,492687.2,5264540.0,491789.69,5264370.0,0.55691385,4647.4,473.4,11,0,41.96204553804807,117.146151679602,-215.29999999999995,0
10010,56,12,875,732.5,980.0,492687.2,5264540.0,492175.17,5265250.0,0.731407,4647.4,473.4,11,0,40.21554199977225,112.27040823620126,-247.5,0
10010,56,14,875,732.5,980.0,492687.2,5264540.0,492175.17,5265250.0,0.7352855,4647.4,473.4,11,0,40.21554199977225,112.27040823620126,-247.5,0
10010,56,13,875,732.5,980.0,492687.2,5264540.0,492175.17,5265250.0,0.6840423,4647.4,473.4,11,0,40.21554199977225,112.27040823620126,-247.5,0
10010,7,12,1012,1084.8,980.0,492687.2,5264540.0,492530.08,5263540.0,0.19985068,4647.4,473.4,11,0,46.51214686145087,129.84874644004077,104.79999999999995,0
10010,7,14,1012,1084.8,980.0,492687.2,5264540.0,492530.08,5263540.0,0.44225967,4647.4,473.4,11,0,46.51214686145087,129.84874644004077,104.79999999999995,0
10010,7,13,1012,1084.8,980.0,492687.2,5264540.0,492530.08,5263540.0,0.32525438,4647.4,473.4,11,0,46.51214686145087,129.84874644004077,104.79999999999995,0
10010,60,12,390,924.9,980.0,492687.2,5264540.0,492951.08,5264827.03,1.9141235,4647.4,473.4,11,0,17.924641577041346,50.04052481384971,-55.10000000000002,1
10010,60,14,390,924.9,980.0,492687.2,5264540.0,492951.08,5264827.03,2.9072227,4647.4,473.4,11,0,17.924641577041346,50.04052481384971,-55.10000000000002,1
10010,60,13,390,924.9,980.0,492687.2,5264540.0,492951.08,5264827.03,2.933402,4647.4,473.4,11,0,17.924641577041346,50.04052481384971,-55.10000000000002,1
10010,48,12,836,749.1,980.0,492687.2,5264540.0,492128.4,5265161.16,0.60474634,4647.4,473.4,11,0,38.42307784206812,107.26635575481629,-230.89999999999998,0
10010,48,14,836,749.1,980.0,492687.2,5264540.0,492128.4,5265161.16,0.4895758,4647.4,473.4,11,0,38.42307784206812,107.26635575481629,-230.89999999999998,0
10010,48,13,836,749.1,980.0,492687.2,5264540.0,492128.4,5265161.16,0.5014561,4647.4,473.4,11,0,38.42307784206812,107.26635575481629,-230.89999999999998,0
10010,30,12,996,767.6,980.0,492687.2,5264540.0,491737.89,5264840.0,0.12281537,4647.4,473.4,11,0,45.7767769505979,127.7958018322931,-212.39999999999998,0
10010,30,14,996,767.6,980.0,492687.2,5264540.0,491737.89,5264840.0,0.20595306,4647.4,473.4,11,0,45.7767769505979,127.7958018322931,-212.39999999999998,0
10010,30,13,996,767.6,980.0,492687.2,5264540.0,491737.89,5264840.0,0.16796315,4647.4,473.4,11,0,45.7767769505979,127.7958018322931,-212.39999999999998,0
10010,62,12,1375,765.8000000000001,980.0,492687.2,5264540.0,491939.64,5265694.32,0.358963,4647.4,473.4,11,0,63.19585171392782,176.42492722831628,-214.19999999999993,0
10010,62,14,1375,765.8000000000001,980.0,492687.2,5264540.0,491939.64,5265694.32,0.23598039,4647.4,473.4,11,0,63.19585171392782,176.42492722831628,-214.19999999999993,0
10010,62,13,1375,765.8000000000001,980.0,492687.2,5264540.0,491939.64,5265694.32,0.27039158,4647.4,473.4,11,0,63.19585171392782,176.42492722831628,-214.19999999999993,0
10010,28,12,433,898.5,980.0,492687.2,5264540.0,492597.28,5264116.08,0.34457392,4647.4,473.4,11,0,19.900948212458726,55.5578134471716,-81.5,0
10010,28,14,433,898.5,980.0,492687.2,5264540.0,492597.28,5264116.08,0.4952656,4647.4,473.4,11,0,19.900948212458726,55.5578134471716,-81.5,0
10010,28,13,433,898.5,980.0,492687.2,5264540.0,492597.28,5264116.08,0.32072788,4647.4,473.4,11,0,19.900948212458726,55.5578134471716,-81.5,0
10010,40,12,620,821.6,980.0,492687.2,5264540.0,492198.60000000003,5264922.12,0.9926097,4647.4,473.4,11,0,28.49558404555291,79.55160355022261,-158.39999999999998,0
10010,40,14,620,821.6,980.0,492687.2,5264540.0,492198.60000000003,5264922.12,1.4511032,4647.4,473.4,11,0,28.49558404555291,79.55160355022261,-158.39999999999998,1
10010,40,13,620,821.6,980.0,492687.2,5264540.0,492198.60000000003,5264922.12,1.6173401,4647.4,473.4,11,0,28.49558404555291,79.55160355022261,-158.39999999999998,1
10010,47,12,1075,770.8000000000001,980.0,492687.2,5264540.0,491830.87,5265190.0,0.7888469,4647.4,473.4,11,0,49.407665885434476,137.93221583304728,-209.19999999999993,0
10010,47,14,1075,770.8000000000001,980.0,492687.2,5264540.0,491830.87,5265190.0,0.5422391,4647.4,473.4,11,0,49.407665885434476,137.93221583304728,-209.19999999999993,0
10010,47,13,1075,770.8000000000001,980.0,492687.2,5264540.0,491830.87,5265190.0,0.5175368,4647.4,473.4,11,0,49.407665885434476,137.93221583304728,-209.19999999999993,0
10010,79,12,1110,775.2,980.0,492687.2,5264540.0,493523.93,5265270.0,1.6491137,4647.4,473.4,11,0,51.016287565425365,142.4230321624953,-204.79999999999995,1
10010,79,14,1110,775.2,980.0,492687.2,5264540.0,493523.93,5265270.0,0.9188837,4647.4,473.4,11,0,51.016287565425365,142.4230321624953,-204.79999999999995,0
10010,79,13,1110,775.2,980.0,492687.2,5264540.0,493523.93,5265270.0,0.6918949,4647.4,473.4,11,0,51.016287565425365,142.4230321624953,-204.79999999999995,0
10010,81,12,885,748.6,980.0,492687.2,5264540.0,492526.08,5265410.0,0.33860302,4647.4,473.4,11,0,40.67514819405536,113.55349861604357,-231.39999999999998,0
10010,81,14,885,748.6,980.0,492687.2,5264540.0,492526.08,5265410.0,0.44081658,4647.4,473.4,11,0,40.67514819405536,113.55349861604357,-231.39999999999998,0
10010,81,13,885,748.6,980.0,492687.2,5264540.0,492526.08,5265410.0,0.5777874,4647.4,473.4,11,0,40.67514819405536,113.55349861604357,-231.39999999999998,0
10010,35,12,583,750.9,980.0,492687.2,5264540.0,492134.09,5264354.18,0.34776765,4647.4,473.4,11,0,26.795041126705396,74.8041691448061,-229.10000000000002,0
10010,35,14,583,750.9,980.0,492687.2,5264540.0,492134.09,5264354.18,0.46588552,4647.4,473.4,11,0,26.795041126705396,74.8041691448061,-229.10000000000002,0
10010,35,13,583,750.9,980.0,492687.2,5264540.0,492134.09,5264354.18,0.66780216,4647.4,473.4,11,0,26.795041126705396,74.8041691448061,-229.10000000000002,0
10010,44,12,153,987.5,980.0,492687.2,5264540.0,492811.45,5264450.0,6.378234,4647.4,473.4,11,0,7.031974772531605,19.63128281158719,7.5,1
10010,44,14,153,987.5,980.0,492687.2,5264540.0,492811.45,5264450.0,6.9273176,4647.4,473.4,11,0,7.031974772531605,19.63128281158719,7.5,1
10010,44,13,153,987.5,980.0,492687.2,5264540.0,492811.45,5264450.0,6.5403357,4647.4,473.4,11,0,7.031974772531605,19.63128281158719,7.5,1
10010,4,12,1223,764.7,980.0,492687.2,5264540.0,491610.27,5263960.0,0.1539262,4647.4,473.4,11,0,56.209837560824525,156.9219534547133,-215.29999999999995,0
10010,4,14,1223,764.7,980.0,492687.2,5264540.0,491610.27,5263960.0,0.32850915,4647.4,473.4,11,0,56.209837560824525,156.9219534547133,-215.29999999999995,0
10010,4,13,1223,764.7,980.0,492687.2,5264540.0,491610.27,5263960.0,0.29311424,4647.4,473.4,11,0,56.209837560824525,156.9219534547133,-215.29999999999995,0
10010,1,12,1547,762.8000000000001,980.0,492687.2,5264540.0,491270.95,5263917.08,0.24929065,4647.4,473.4,11,0,71.10107825559734,198.49408176160384,-217.19999999999993,0
10010,1,14,1547,762.8000000000001,980.0,492687.2,5264540.0,491270.95,5263917.08,0.15519291,4647.4,473.4,11,0,71.10107825559734,198.49408176160384,-217.19999999999993,0
10010,1,13,1547,762.8000000000001,980.0,492687.2,5264540.0,491270.95,5263917.08,0.117102325,4647.4,473.4,11,0,71.10107825559734,198.49408176160384,-217.19999999999993,0
10010,68,12,627,1023.8000000000001,980.0,492687.2,5264540.0,493247.3,5264821.46,0.74491084,4647.4,473.4,11,0,28.817308381551086,80.44976681611222,43.80000000000007,0
10010,68,14,627,1023.8000000000001,980.0,492687.2,5264540.0,493247.3,5264821.46,0.8733003,4647.4,473.4,11,0,28.817308381551086,80.44976681611222,43.80000000000007,0
10010,68,13,627,1023.8000000000001,980.0,492687.2,5264540.0,493247.3,5264821.46,0.6521686,4647.4,473.4,11,0,28.817308381551086,80.44976681611222,43.80000000000007,0
10010,80,12,1024,769.4,980.0,492687.2,5264540.0,493377.81,5265295.42,1.9378443,4647.4,473.4,11,0,47.06367429459061,131.38845489585154,-210.60000000000002,1
10010,80,14,1024,769.4,980.0,492687.2,5264540.0,493377.81,5265295.42,1.7860737,4647.4,473.4,11,0,47.06367429459061,131.38845489585154,-210.60000000000002,1
10010,80,13,1024,769.4,980.0,492687.2,5264540.0,493377.81,5265295.42,1.2998352,4647.4,473.4,11,0,47.06367429459061,131.38845489585154,-210.60000000000002,1
10010,22,12,1139,712.7,980.0,492687.2,5264540.0,491577.75,5264796.28,0.19247878,4647.4,473.4,11,0,52.34914552884639,146.14399426403799,-267.29999999999995,0
10010,22,14,1139,712.7,980.0,492687.2,5264540.0,491577.75,5264796.28,0.2215097,4647.4,473.4,11,0,52.34914552884639,146.14399426403799,-267.29999999999995,0
10010,22,13,1139,712.7,980.0,492687.2,5264540.0,491577.75,5264796.28,0.38346153,4647.4,473.4,11,0,52.34914552884639,146.14399426403799,-267.29999999999995,0
10010,32,12,553,820.1,980.0,492687.2,5264540.0,492141.84,5264633.57,0.3744098,4647.4,473.4,11,0,25.416222543856062,70.9548980052792,-159.89999999999998,0
10010,32,14,553,820.1,980.0,492687.2,5264540.0,492141.84,5264633.57,0.37600935,4647.4,473.4,11,0,25.416222543856062,70.9548980052792,-159.89999999999998,0
10010,32,13,553,820.1,980.0,492687.2,5264540.0,492141.84,5264633.57,0.39782268,4647.4,473.4,11,0,25.416222543856062,70.9548980052792,-159.89999999999998,0
10010,36,12,442,997.3000000000001,980.0,492687.2,5264540.0,492912.49,5264160.0,0.44858253,4647.4,473.4,11,0,20.314593787313523,56.712594789029666,17.300000000000068,0
10010,36,14,442,997.3000000000001,980.0,492687.2,5264540.0,492912.49,5264160.0,0.5670829,4647.4,473.4,11,0,20.314593787313523,56.712594789029666,17.300000000000068,0
10010,36,13,442,997.3000000000001,980.0,492687.2,5264540.0,492912.49,5264160.0,0.4846627,4647.4,473.4,11,0,20.314593787313523,56.712594789029666,17.300000000000068,0
10010,13,12,778,873.8000000000001,980.0,492687.2,5264540.0,492301.06,5263864.62,0.39555222,4647.4,473.4,11,0,35.75736191522607,99.82443155173095,-106.19999999999993,0
10010,13,14,778,873.8000000000001,980.0,492687.2,5264540.0,492301.06,5263864.62,0.24425054,4647.4,473.4,11,0,35.75736191522607,99.82443155173095,-106.19999999999993,0
10010,13,13,778,873.8000000000001,980.0,492687.2,5264540.0,492301.06,5263864.62,0.24977612,4647.4,473.4,11,0,35.75736191522607,99.82443155173095,-106.19999999999993,0
10010,38,12,1398,702.2,980.0,492687.2,5264540.0,491488.79000000004,5265259.41,0.37612426,4647.4,473.4,11,0,64.25294596077897,179.37603510195356,-277.79999999999995,0
10010,38,14,1398,702.2,980.0,492687.2,5264540.0,491488.79000000004,5265259.41,0.28315884,4647.4,473.4,11,0,64.25294596077897,179.37603510195356,-277.79999999999995,0
10010,38,13,1398,702.2,980.0,492687.2,5264540.0,491488.79000000004,5265259.41,0.1704951,4647.4,473.4,11,0,64.25294596077897,179.37603510195356,-277.79999999999995,0
10010,119,12,104,919.4,980.0,492687.2,5264540.0,492634.2,5264630.0,16.845947,4647.4,473.4,11,0,4.779904420544359,13.344139950359923,-60.60000000000002,1
10010,119,14,104,919.4,980.0,492687.2,5264540.0,492634.2,5264630.0,8.084123,4647.4,473.4,11,0,4.779904420544359,13.344139950359923,-60.60000000000002,1
10010,119,13,104,919.4,980.0,492687.2,5264540.0,492634.2,5264630.0,7.9012146,4647.4,473.4,11,0,4.779904420544359,13.344139950359923,-60.60000000000002,1
10010,74,12,986,756.9,980.0,492687.2,5264540.0,492622.24,5265523.71,0.35499346,4647.4,473.4,11,0,45.31717075631479,126.5127114524508,-223.10000000000002,0
10010,74,14,986,756.9,980.0,492687.2,5264540.0,492622.24,5265523.71,0.38317406,4647.4,473.4,11,0,45.31717075631479,126.5127114524508,-223.10000000000002,0
10010,74,13,986,756.9,980.0,492687.2,5264540.0,492622.24,5265523.71,0.3175397,4647.4,473.4,11,0,45.31717075631479,126.5127114524508,-223.10000000000002,0
10010,45,12,1612,709.1,980.0,492687.2,5264540.0,491396.36,5265505.05,0.22468853,4647.4,473.4,11,0,74.08851851843757,206.8341692305788,-270.9,0
10010,45,14,1612,709.1,980.0,492687.2,5264540.0,491396.36,5265505.05,0.23059118,4647.4,473.4,11,0,74.08851851843757,206.8341692305788,-270.9,0
10010,45,13,1612,709.1,980.0,492687.2,5264540.0,491396.36,5265505.05,0.23829412,4647.4,473.4,11,0,74.08851851843757,206.8341692305788,-270.9,0
10010,83,12,173,886.6,980.0,492687.2,5264540.0,492521.81,5264487.82,3.8348475,4647.4,473.4,11,0,7.9511871610978275,22.197463571271793,-93.39999999999998,1
10010,83,14,173,886.6,980.0,492687.2,5264540.0,492521.81,5264487.82,7.86172,4647.4,473.4,11,0,7.9511871610978275,22.197463571271793,-93.39999999999998,1
10010,83,13,173,886.6,980.0,492687.2,5264540.0,492521.81,5264487.82,7.1593504,4647.4,473.4,11,0,7.9511871610978275,22.197463571271793,-93.39999999999998,1
10010,69,12,1559,773.4,980.0,492687.2,5264540.0,491873.06,5265869.34,0.14791119,4647.4,473.4,11,0,71.65260568873707,200.0337902174146,-206.60000000000002,0
10010,69,14,1559,773.4,980.0,492687.2,5264540.0,491873.06,5265869.34,0.2250005,4647.4,473.4,11,0,71.65260568873707,200.0337902174146,-206.60000000000002,0
10010,69,13,1559,773.4,980.0,492687.2,5264540.0,491873.06,5265869.34,0.118344724,4647.4,473.4,11,0,71.65260568873707,200.0337902174146,-206.60000000000002,0
10010,46,12,1299,712.3000000000001,980.0,492687.2,5264540.0,491631.68,5265296.32,0.23791122,4647.4,473.4,11,0,59.702844637376174,166.67344034151478,-267.69999999999993,0
10010,46,14,1299,712.3000000000001,980.0,492687.2,5264540.0,491631.68,5265296.32,0.16718966,4647.4,473.4,11,0,59.702844637376174,166.67344034151478,-267.69999999999993,0
10010,46,13,1299,712.3000000000001,980.0,492687.2,5264540.0,491631.68,5265296.32,0.17673624,4647.4,473.4,11,0,59.702844637376174,166.67344034151478,-267.69999999999993,0
10010,10,12,1046,774.4,980.0,492687.2,5264540.0,491717.12,5264150.0,0.18033528,4647.4,473.4,11,0,48.074807922013456,134.2112537315046,-205.60000000000002,0
10010,10,14,1046,774.4,980.0,492687.2,5264540.0,491717.12,5264150.0,0.32283908,4647.4,473.4,11,0,48.074807922013456,134.2112537315046,-205.60000000000002,0
